event_id,trigger,solver_called,runtime
svrp_006_e0000,True,True,30.000442069023848
svrp_006_e0001,True,True,30.00459893886
svrp_006_e0002,True,True,30.000734363682568
svrp_006_e0003,True,True,30.000418117269874
svrp_006_e0004,True,True,30.008939146995544
svrp_006_e0005,True,True,30.035918527282774
svrp_006_e0006,True,True,30.045100521761924
svrp_006_e0007,True,True,30.000759281218052
svrp_006_e0008,True,True,30.000922476872802
svrp_006_e0009,True,True,30.000429640058428
svrp_006_e0010,True,True,30.025957243982702
svrp_006_e0011,True,True,30.008280663285404
svrp_006_e0012,True,True,30.00065318401903
svrp_006_e0013,True,True,30.01052055694163
svrp_006_e0014,True,True,30.03530289698392
svrp_006_e0015,True,True,30.001351643819362
svrp_006_e0016,True,True,30.03176674293354
svrp_006_e0017,True,True,30.00075123505667
svrp_006_e0018,True,True,30.022970254998654
svrp_006_e0019,True,True,30.00103352498263
svrp_006_e0020,True,True,30.014807637315243
svrp_006_e0021,True,True,30.00119438394904
svrp_006_e0022,True,True,30.021858589258045
svrp_006_e0023,True,True,30.030543964821845
svrp_006_e0024,True,True,30.021424241364002
svrp_006_e0025,True,True,30.018635021988302
svrp_006_e0026,True,True,29.99999442184344
svrp_006_e0027,True,True,30.00040759984404
svrp_006_e0028,True,True,30.000978162046522
svrp_006_e0029,True,True,30.02394918911159
svrp_006_e0030,True,True,30.001058130990714
svrp_006_e0031,True,True,30.001071643084288
svrp_006_e0032,True,True,30.01258234679699
svrp_006_e0033,True,True,30.000603827647865
svrp_006_e0034,True,True,30.01097995787859
svrp_006_e0035,True,True,30.022397495806217
svrp_006_e0036,True,True,30.025227333884686
svrp_006_e0037,True,True,30.022510510869324
svrp_006_e0038,True,True,30.006869283970445
svrp_006_e0039,True,True,30.01545304991305
svrp_006_e0040,True,True,30.000354358460754
svrp_006_e0041,True,True,30.00236001610756
svrp_006_e0042,True,True,30.000479897949845
svrp_006_e0043,True,True,30.000538161955774
svrp_006_e0044,True,True,30.00707775168121
svrp_006_e0045,True,True,30.001029436010867
svrp_006_e0046,True,True,30.0007096179761
svrp_006_e0047,True,True,30.000602337066084
svrp_006_e0048,True,True,30.0261432309635
svrp_006_e0049,True,True,30.011680575087667
svrp_006_e0050,True,True,30.01200795918703
svrp_006_e0051,True,True,29.999889062251896
svrp_006_e0052,True,True,30.001088436227292
svrp_006_e0053,True,True,30.000902872998267
svrp_006_e0054,True,True,30.009412496350706
svrp_006_e0055,True,True,30.0011871131137
svrp_006_e0056,True,True,30.00040228990838
svrp_006_e0057,True,True,30.00111626740545
svrp_006_e0058,True,True,30.01685582427308
svrp_006_e0059,True,True,30.00045663304627
svrp_006_e0060,True,True,30.000635147094727
svrp_006_e0061,True,True,30.00441838800907
svrp_006_e0062,True,True,30.00109113007784
svrp_006_e0063,True,True,30.00121410889551
svrp_006_e0064,True,True,29.999779638834298
svrp_006_e0065,True,True,30.000412598252296
svrp_006_e0066,True,True,30.000290973111987
svrp_006_e0067,True,True,30.021986849140376
svrp_006_e0068,True,True,30.000894404016435
svrp_006_e0069,True,True,30.032745331991464
svrp_006_e0070,True,True,30.019553533755243
svrp_006_e0071,True,True,30.029199921991676
svrp_006_e0072,True,True,30.0152081749402
svrp_006_e0073,True,True,30.000886423978955
svrp_006_e0074,True,True,30.008272028062493
svrp_006_e0075,True,True,30.021898911800236
svrp_006_e0076,True,True,30.00124526116997
svrp_006_e0077,True,True,30.027188098989427
svrp_006_e0078,True,True,30.035533646587282
svrp_006_e0079,True,True,30.001061228103936
svrp_006_e0080,True,True,30.000832375138998
svrp_006_e0081,True,True,30.000376312993467
svrp_006_e0082,True,True,30.000643900595605
svrp_006_e0083,True,True,30.000727218575776
svrp_006_e0084,True,True,30.02422574395314
svrp_006_e0085,True,True,30.000747761223465
svrp_006_e0086,True,True,30.00049571786076
svrp_006_e0087,True,True,30.012588610872626
svrp_006_e0088,True,True,30.000446442048997
svrp_006_e0089,True,True,30.001061864197254
svrp_006_e0090,True,True,30.00022291112691
svrp_006_e0091,True,True,30.001631594263017
svrp_006_e0092,True,True,30.00102918408811
svrp_006_e0093,True,True,30.030735651031137
svrp_006_e0094,True,True,30.00704845227301
svrp_006_e0095,True,True,30.022061550058424
svrp_006_e0096,True,True,30.036677945870906
svrp_006_e0097,True,True,30.024127618875355
svrp_006_e0098,True,True,30.000713303219527
svrp_006_e0099,True,True,30.001248667016625
