event_id,timestamp,affected_type,affected_id,true_delay,true_probability,severity_class,message
svrp_006_e0000,15.759116156609174,edge,"(54, 40)",6.899617170805341,0.5453341870747144,medium,"school zone congestion, queues forming"
svrp_006_e0001,15.823088566592602,edge,"(14, 32)",16.106577763163266,0.6425776267892074,medium,double-parked van blocking half the lane
svrp_006_e0002,47.16017967413869,edge,"(71, 86)",14.052225822454691,0.9065091453336247,medium,"construction work narrowing the lanes, slow but moving"
svrp_006_e0003,53.18563850639366,edge,"(51, 37)",4.228267505668566,0.4287010139514143,mild,stuck behind a garbage truck for a minute or two
svrp_006_e0004,53.831991954182854,edge,"(45, 34)",2.67421045355991,0.22794073571035361,mild,"slight delay at the crosswalk, nothing serious"
svrp_006_e0005,70.12622824951043,edge,"(71, 48)",5.876659584034061,0.9226067274168533,medium,"heavier than usual traffic on this stretch, expect ~6 min delay"
svrp_006_e0006,71.30002263577705,edge,"(54, 69)",62.752691826190414,1.0,severe,"huge protest on Main Street, traffic at a standstill for 63 minutes"
svrp_006_e0007,85.69152102472574,edge,"(28, 25)",4.0923378674279185,0.478403606215286,mild,"slow traffic at the junction, about 4 minutes late"
svrp_006_e0008,86.6003926742278,edge,"(27, 55)",8.634530388907892,0.6556468183790674,medium,"heavier than usual traffic on this stretch, expect ~9 min delay"
svrp_006_e0009,88.33358805628465,edge,"(69, 28)",4.1850485630343695,0.31552722412979206,mild,"minor congestion, moving slowly but flowing"
svrp_006_e0010,92.45747220305972,edge,"(28, 81)",2.3126003830061332,0.6959903961709136,mild,"slight delay at the crosswalk, nothing serious"
svrp_006_e0011,98.10715533624989,edge,"(58, 40)",9.744256999066353,0.6136467148182149,medium,double-parked van blocking half the lane
svrp_006_e0012,99.91448808660957,edge,"(25, 9)",4.356072719939547,0.20948287917675973,mild,"slight delay at the crosswalk, nothing serious"
svrp_006_e0013,134.12882702701717,edge,"(47, 39)",3.198768505571844,0.5996624411735427,mild,"minor congestion, moving slowly but flowing"
svrp_006_e0014,137.57207917302532,edge,"(80, 29)",7.182181477249388,0.27698524793396184,medium,"school zone congestion, queues forming"
svrp_006_e0015,145.45685633696476,edge,"(25, 99)",2.7431400540584376,0.5162447151931324,mild,"minor congestion, moving slowly but flowing"
svrp_006_e0016,166.18760921327925,edge,"(72, 87)",8.786360434854368,0.5594383337515589,medium,"heavier than usual traffic on this stretch, expect ~9 min delay"
svrp_006_e0017,168.77358558690432,edge,"(73, 71)",101.37075402299729,0.897916043588252,severe,"fire trucks blocking the whole intersection, no way through"
svrp_006_e0018,179.1281053578911,edge,"(67, 97)",2.573965465824899,0.46650480700210745,mild,stuck behind a garbage truck for a minute or two
svrp_006_e0019,179.57311053496662,edge,"(34, 86)",9.94998623103162,0.569612252276891,medium,double-parked van blocking half the lane
svrp_006_e0020,193.70725371982215,edge,"(44, 24)",4.4249227162605465,0.8362073615197867,mild,stuck behind a garbage truck for a minute or two
svrp_006_e0021,211.13792942873292,edge,"(55, 13)",4.18156519820158,0.3367250133960454,mild,"slow traffic at the junction, about 4 minutes late"
svrp_006_e0022,215.7304222883651,edge,"(94, 93)",4.899854576285406,1.0,mild,"slight delay at the crosswalk, nothing serious"
svrp_006_e0023,216.17768584637554,edge,"(22, 76)",2.9810537342595627,0.6330533058181,mild,"slight delay at the crosswalk, nothing serious"
svrp_006_e0024,239.18803568640206,edge,"(39, 48)",5.7937453281128715,0.524157730732471,medium,double-parked van blocking half the lane
