event_id,timestamp,U,S,R,D,theta,confidence,trigger,solver_called,reason,severity_minutes,delay_probability
sol_r110_e0000,3.9987562128139444,0.45,0.8680045780540839,0.0,0.40745243445342283,0.673801946830618,0.9218357,False,False,D<theta,30.0,0.9
sol_r110_e0001,4.342523115023721,0.049999999999999996,0.8425055362656808,0.0,0.2068950452988972,0.6716222352694046,0.8780640000000001,False,False,D<theta,10.0,0.3
sol_r110_e0002,7.424854867002008,0.02666666666666667,0.8041530447451275,0.0,0.18905463076424042,0.6525723208140277,0.8819015,False,False,D<theta,2.0,0.8
sol_r110_e0003,10.831168745898372,1.0,0.8517678387548232,0.0,0.6338344901952148,0.6325196603585572,0.8890408000000001,True,True,D>=theta,120.0,1.0
sol_r110_e0004,12.185933951714624,0.024999999999999998,0.823785944556897,0.0,0.19974034557025855,0.6909476252009107,0.9143674,False,False,D<theta,5.0,0.3
sol_r110_e0005,15.317505275687232,0.04000000000000001,0.7491018386928154,0.0,0.1943945335072723,0.6707136915765884,0.937856,False,False,D<theta,3.0,0.8
sol_r110_e0006,15.510159451698112,0.09999999999999999,0.9486152848778961,0.0,0.2475973485927351,0.6694996628354459,0.8622464000000001,False,False,D<theta,10.0,0.6
sol_r110_e0007,17.032970482188635,0.011666666666666665,0.9172565165662395,0.0,0.218770782054053,0.6600259936028295,0.9303557,False,False,D<theta,1.0,0.7
sol_r110_e0008,20.20034578719794,0.02666666666666667,0.8544968697400251,0.0,0.20031557127752117,0.6410009255604623,0.8826125,False,False,D<theta,2.0,0.8
sol_r110_e0009,23.08066467776555,0.06666666666666667,0.7511591201797776,0.0,0.19757555824844558,0.6244675475466634,0.8935093000000001,False,False,D<theta,10.0,0.4
sol_r110_e0010,25.522648964013918,0.041666666666666664,0.9453931833641649,0.0,0.23259416528960222,0.6109990690398706,0.9043965,False,False,D<theta,5.0,0.5
sol_r110_e0011,27.330497465395933,0.049999999999999996,0.8107519545140145,0.0,0.20564326033829078,0.6013411370739309,0.9031801,False,False,D<theta,10.0,0.3
sol_r110_e0012,31.68161613255797,0.049999999999999996,0.9815957356752897,0.0,0.23235564262919475,0.5791425277381681,0.8593068,False,False,D<theta,5.0,0.6
sol_r110_e0013,34.998443704295696,0.15,0.738121880614244,0.0,0.24326681157005903,0.5631675836835806,0.9373343000000001,False,False,D<theta,15.0,0.6
sol_r110_e0014,36.09961638092639,0.024999999999999998,0.8295845298463591,0.0,0.2087689263771552,0.558037296519718,0.9493979,False,False,D<theta,5.0,0.3
sol_r110_e0015,44.83944223046124,0.06666666666666667,0.9584819084379637,0.0,0.24273809658061404,0.520189477257752,0.889301,False,False,D<theta,10.0,0.4
sol_r110_e0016,47.77802129210963,0.02666666666666667,0.9546723589486246,0.0,0.23776321666629527,0.5085385453844702,0.9434995,False,False,D<theta,2.0,0.8
sol_r110_e0017,47.95503614763299,0.024999999999999998,0.7353293305570674,0.0,0.17651733490178276,0.507852978504792,0.8990742,False,False,D<theta,5.0,0.3
