event_id,trigger,solver_called,runtime
syn_n200_004_e0000,True,True,30.00285285199061
syn_n200_004_e0001,True,True,30.046105158980936
syn_n200_004_e0002,True,True,30.001349254045635
syn_n200_004_e0003,True,True,30.019900504034013
syn_n200_004_e0004,True,True,30.05730199860409
syn_n200_004_e0005,True,True,30.002560436259955
syn_n200_004_e0006,True,True,30.000328729394823
syn_n200_004_e0007,True,True,30.00086374534294
syn_n200_004_e0008,True,True,30.001292027998716
syn_n200_004_e0009,True,True,30.000630209222436
syn_n200_004_e0010,True,True,30.098436364904046
syn_n200_004_e0011,True,True,30.000124264974147
syn_n200_004_e0012,True,True,30.00711175100878
syn_n200_004_e0013,True,True,30.000637079123408
syn_n200_004_e0014,True,True,30.042276683729142
syn_n200_004_e0015,True,True,30.00135782500729
syn_n200_004_e0016,True,True,30.034655981697142
syn_n200_004_e0017,True,True,30.00104740075767
syn_n200_004_e0018,True,True,30.05866001592949
syn_n200_004_e0019,True,True,30.023696267977357
syn_n200_004_e0020,True,True,30.070898014120758
syn_n200_004_e0021,True,True,30.001532253809273
syn_n200_004_e0022,True,True,30.00155098736286
syn_n200_004_e0023,True,True,30.00014035170898
syn_n200_004_e0024,True,True,30.084980337880552
syn_n200_004_e0025,True,True,30.001180635765195
syn_n200_004_e0026,True,True,30.001008664257824
syn_n200_004_e0027,True,True,30.054125897120684
syn_n200_004_e0028,True,True,30.028054103255272
syn_n200_004_e0029,True,True,30.00037625664845
syn_n200_004_e0030,True,True,30.001361852046102
syn_n200_004_e0031,True,True,30.00112732918933
syn_n200_004_e0032,True,True,30.007977325003594
syn_n200_004_e0033,True,True,30.000363636296242
syn_n200_004_e0034,True,True,30.009150231722742
syn_n200_004_e0035,True,True,30.00078260200098
syn_n200_004_e0036,True,True,30.001559549942613
syn_n200_004_e0037,True,True,30.00047172885388
syn_n200_004_e0038,True,True,30.001066348981112
syn_n200_004_e0039,True,True,30.078247444238514
syn_n200_004_e0040,True,True,30.026289355009794
syn_n200_004_e0041,True,True,30.01010791771114
syn_n200_004_e0042,True,True,30.06109117809683
syn_n200_004_e0043,True,True,30.07976819993928
syn_n200_004_e0044,True,True,30.001325701829046
syn_n200_004_e0045,True,True,30.005162213928998
syn_n200_004_e0046,True,True,30.000649536959827
syn_n200_004_e0047,True,True,30.0016264943406
syn_n200_004_e0048,True,True,30.05093991616741
syn_n200_004_e0049,True,True,30.000920932274312
syn_n200_004_e0050,True,True,30.001602026168257
syn_n200_004_e0051,True,True,30.00109086604789
syn_n200_004_e0052,True,True,30.00096860108897
syn_n200_004_e0053,True,True,30.001091862097383
syn_n200_004_e0054,True,True,30.000819977838546
syn_n200_004_e0055,True,True,30.011464519891888
syn_n200_004_e0056,True,True,30.00071035604924
syn_n200_004_e0057,True,True,30.00048690987751
syn_n200_004_e0058,True,True,30.000766488257796
syn_n200_004_e0059,True,True,30.000504148192704
syn_n200_004_e0060,True,True,30.0013558100909
syn_n200_004_e0061,True,True,30.00144398631528
syn_n200_004_e0062,True,True,30.001765818800777
syn_n200_004_e0063,True,True,30.000343441963196
syn_n200_004_e0064,True,True,30.000819336157292
syn_n200_004_e0065,True,True,30.01149235293269
syn_n200_004_e0066,True,True,30.000469657126814
syn_n200_004_e0067,True,True,30.00150739401579
syn_n200_004_e0068,True,True,30.00069791311398
syn_n200_004_e0069,True,True,30.001543164253235
syn_n200_004_e0070,True,True,30.001682518050075
syn_n200_004_e0071,True,True,30.00092493603006
syn_n200_004_e0072,True,True,30.001521365251392
syn_n200_004_e0073,True,True,30.001373067032546
syn_n200_004_e0074,True,True,30.000292675569654
syn_n200_004_e0075,True,True,30.000532069709152
syn_n200_004_e0076,True,True,30.082296842709184
syn_n200_004_e0077,True,True,30.001179263927042
syn_n200_004_e0078,True,True,30.08170975279063
syn_n200_004_e0079,True,True,30.000989702995867
syn_n200_004_e0080,True,True,30.001752474810928
syn_n200_004_e0081,True,True,30.06614131294191
syn_n200_004_e0082,True,True,30.00069137243554
syn_n200_004_e0083,True,True,30.00099936965853
syn_n200_004_e0084,True,True,30.00131214503199
syn_n200_004_e0085,True,True,30.061326276976615
syn_n200_004_e0086,True,True,30.001110530924052
syn_n200_004_e0087,True,True,30.000861040316522
syn_n200_004_e0088,True,True,30.058029048144817
syn_n200_004_e0089,True,True,30.000094594899565
syn_n200_004_e0090,True,True,30.001671826001257
syn_n200_004_e0091,True,True,30.030832916963845
syn_n200_004_e0092,True,True,30.00159941893071
syn_n200_004_e0093,True,True,30.05698474124074
syn_n200_004_e0094,True,True,30.000806104857475
syn_n200_004_e0095,True,True,30.00074415607378
syn_n200_004_e0096,True,True,30.00105328904465
syn_n200_004_e0097,True,True,30.026345843914896
syn_n200_004_e0098,True,True,30.00062483502552
syn_n200_004_e0099,True,True,30.000990733969957
