event_id,timestamp,affected_type,affected_id,true_delay,true_probability,severity_class,message
svrp_011_e0000,2.825411885228206,edge,"(111, 148)",40.237554726395665,0.9219107431594074,severe,"fire trucks blocking the whole intersection, no way through"
svrp_011_e0001,7.203294450509681,edge,"(29, 73)",1.001177510047193,0.6467460394192129,mild,"minor congestion, moving slowly but flowing"
svrp_011_e0002,11.211061306736152,edge,"(142, 82)",4.1937887598547805,0.6683126004230957,mild,stuck behind a garbage truck for a minute or two
svrp_011_e0003,35.02776275312751,edge,"(142, 25)",3.346712779938346,0.42064277029130354,mild,stuck behind a garbage truck for a minute or two
svrp_011_e0004,41.46625059095393,edge,"(91, 162)",2.5317229221395,0.5497480920940621,mild,"slight delay at the crosswalk, nothing serious"
svrp_011_e0005,47.982118699731515,edge,"(87, 136)",9.39808395214607,0.4410424395207423,medium,"heavier than usual traffic on this stretch, expect ~9 min delay"
svrp_011_e0006,69.55080419017158,edge,"(3, 143)",2.7059416787560497,0.32114782879220727,mild,"minor congestion, moving slowly but flowing"
svrp_011_e0007,76.34272139130914,edge,"(45, 31)",7.7081804809548,0.5452207708285887,medium,"heavier than usual traffic on this stretch, expect ~8 min delay"
svrp_011_e0008,89.75206518339625,edge,"(133, 82)",8.628941058810767,0.2915506820430853,medium,"heavier than usual traffic on this stretch, expect ~9 min delay"
svrp_011_e0009,168.02949954447826,edge,"(113, 65)",1.2908277353904887,0.6963342667442429,mild,"minor congestion, moving slowly but flowing"
svrp_011_e0010,207.22286153536362,edge,"(103, 91)",14.526710957273501,1.0,medium,"school zone congestion, queues forming"
svrp_011_e0011,219.43566758664014,edge,"(7, 58)",6.367238612600313,0.8117307672323533,medium,double-parked van blocking half the lane
svrp_011_e0012,267.59705115668163,edge,"(124, 112)",8.442386168692323,0.8041040627620133,medium,"school zone congestion, queues forming"
svrp_011_e0013,281.72263268137567,edge,"(172, 137)",4.5894003290035466,0.4669871822485545,mild,"minor congestion, moving slowly but flowing"
svrp_011_e0014,303.0073783837344,edge,"(26, 39)",3.671677098315898,0.7917544988839637,mild,"slight delay at the crosswalk, nothing serious"
svrp_011_e0015,311.69979374271014,edge,"(162, 14)",9.91259002704161,0.6312030135535395,medium,double-parked van blocking half the lane
svrp_011_e0016,374.93488704746585,edge,"(143, 57)",2.014952830029212,0.9224758988274836,mild,"slow traffic at the junction, about 2 minutes late"
svrp_011_e0017,376.7109658979069,edge,"(114, 24)",1.8659694510965155,0.7089089280045348,mild,"slight delay at the crosswalk, nothing serious"
svrp_011_e0018,403.49638993514725,edge,"(144, 88)",8.093594019072167,0.5084693863863395,medium,"construction work narrowing the lanes, slow but moving"
svrp_011_e0019,434.55111063854014,edge,"(151, 117)",7.318148564316212,0.44905381884258233,medium,double-parked van blocking half the lane
svrp_011_e0020,443.33828532783207,edge,"(25, 178)",5.45593912491889,0.5264626654307398,medium,"construction work narrowing the lanes, slow but moving"
svrp_011_e0021,452.761862280674,edge,"(146, 151)",11.1375638840037,0.6214952221848822,medium,"heavier than usual traffic on this stretch, expect ~11 min delay"
svrp_011_e0022,458.4762433308993,edge,"(35, 83)",117.07249103735725,0.9385728798501007,severe,"fire trucks blocking the whole intersection, no way through"
svrp_011_e0023,465.1274886505454,edge,"(189, 177)",6.549808858253632,0.5238404705389204,medium,"school zone congestion, queues forming"
svrp_011_e0024,483.7764887063514,edge,"(159, 48)",115.15460512608962,1.0,severe,"huge protest on Main Street, traffic at a standstill for 115 minutes"
svrp_011_e0025,487.31588436040886,edge,"(54, 150)",43.86597446434915,0.5819163207955932,severe,"road completely blocked by a landslide, rerouting required"
svrp_011_e0026,489.46584540593113,edge,"(98, 86)",1.8133607673388552,0.8861304450830815,mild,"slight delay at the crosswalk, nothing serious"
svrp_011_e0027,490.78635561324944,edge,"(112, 200)",9.099591280652364,0.19960748627110503,medium,double-parked van blocking half the lane
svrp_011_e0028,491.5240885567863,edge,"(61, 119)",5.508179474746882,0.2835516307123353,medium,"construction work narrowing the lanes, slow but moving"
svrp_011_e0029,516.6383376807016,edge,"(38, 171)",5.652021356803004,0.2594243571507267,medium,"construction work narrowing the lanes, slow but moving"
svrp_011_e0030,531.6431710834087,edge,"(148, 70)",4.269015006889736,0.8185548155043502,mild,"slow traffic at the junction, about 4 minutes late"
svrp_011_e0031,541.5708642374481,edge,"(143, 31)",3.1387971009446467,0.3896445923656445,mild,"slow traffic at the junction, about 3 minutes late"
svrp_011_e0032,549.1729063108229,edge,"(28, 127)",3.1813117256580785,0.46075867101783874,mild,"minor congestion, moving slowly but flowing"
svrp_011_e0033,554.4610902928787,edge,"(131, 78)",32.408346948778885,0.7342016504528094,severe,"fire trucks blocking the whole intersection, no way through"
svrp_011_e0034,562.6575372393071,edge,"(186, 188)",14.19429310355338,0.36707960606610257,medium,"heavier than usual traffic on this stretch, expect ~14 min delay"
svrp_011_e0035,587.6564276975612,edge,"(57, 79)",5.2010728556568715,0.48129728026419344,medium,"school zone congestion, queues forming"
svrp_011_e0036,597.2977019731329,edge,"(49, 18)",5.054628490553668,0.7837610677285118,medium,"school zone congestion, queues forming"
svrp_011_e0037,610.4985219673805,edge,"(76, 44)",5.723287685763905,0.15942742723976705,medium,"construction work narrowing the lanes, slow but moving"
svrp_011_e0038,636.7350139699267,edge,"(63, 159)",11.196510670315005,0.916887212563844,medium,double-parked van blocking half the lane
svrp_011_e0039,644.779075214712,edge,"(110, 19)",10.903780408814724,0.5057911042033889,medium,"heavier than usual traffic on this stretch, expect ~11 min delay"
svrp_011_e0040,663.5568309627761,edge,"(1, 144)",77.2332875189093,1.0,severe,"fire trucks blocking the whole intersection, no way through"
svrp_011_e0041,668.483847168251,edge,"(109, 92)",3.704680586276453,0.4682434260147239,mild,"minor congestion, moving slowly but flowing"
svrp_011_e0042,693.733071805436,edge,"(115, 40)",3.087413084942402,0.8142490851826378,mild,stuck behind a garbage truck for a minute or two
svrp_011_e0043,695.9262048869812,edge,"(83, 112)",13.384477978973667,0.33571756798341,medium,"heavier than usual traffic on this stretch, expect ~13 min delay"
svrp_011_e0044,706.4468674961454,edge,"(31, 62)",34.10255889868857,0.7347578502706053,severe,"fire trucks blocking the whole intersection, no way through"
svrp_011_e0045,711.4017813451021,edge,"(181, 110)",7.565949406726537,0.3817758569906782,medium,"construction work narrowing the lanes, slow but moving"
svrp_011_e0046,722.8487838881548,edge,"(193, 168)",10.45258246153519,0.3692722916870309,medium,"school zone congestion, queues forming"
svrp_011_e0047,732.4864543574113,edge,"(187, 31)",43.02627946348602,0.6703497544410225,severe,"huge protest on Main Street, traffic at a standstill for 43 minutes"
svrp_011_e0048,738.2344720283828,edge,"(113, 52)",4.233069436769128,0.3793425231146895,mild,"slight delay at the crosswalk, nothing serious"
svrp_011_e0049,786.6391305760112,edge,"(47, 71)",8.666935068986069,0.2617064646891621,medium,"school zone congestion, queues forming"
svrp_011_e0050,790.2236377707676,edge,"(105, 146)",2.77264392025878,0.2955996084407705,mild,"slow traffic at the junction, about 3 minutes late"
svrp_011_e0051,792.4766853111972,edge,"(51, 145)",10.084635396233454,0.9225320602351232,medium,"construction work narrowing the lanes, slow but moving"
svrp_011_e0052,817.9845898466581,edge,"(71, 28)",58.86946179698783,1.0,severe,"road completely blocked by a landslide, rerouting required"
