event_id,timestamp,U,S,R,D,theta,confidence,trigger,solver_called,reason,severity_minutes,delay_probability
sol_r106_e0000,2.341827134142843,0.024999999999999998,0.8087852682472548,0.0,0.19051996594717063,0.6844670796370107,0.8873928,False,False,D<theta,5.0,0.3
sol_r106_e0001,3.3727172644165924,0.049999999999999996,0.8279846512409317,0.0,0.20959607490510254,0.6778004394149149,0.9034463,False,False,D<theta,10.0,0.3
sol_r106_e0002,10.191461087932755,0.02333333333333333,0.846791537706636,0.0,0.2069204081689248,0.6362078385689081,0.9263798,False,False,D<theta,2.0,0.7
sol_r106_e0003,12.14933045349818,0.02333333333333333,0.7072304178667814,0.0,0.16226960006691812,0.6250306012453193,0.8609642000000001,False,False,D<theta,2.0,0.7
sol_r106_e0004,13.259448192306673,0.024999999999999998,0.7144832906884455,0.0,0.17397476208356374,0.6188373864860424,0.9102868000000001,False,False,D<theta,5.0,0.3
sol_r106_e0005,15.086140208305135,0.04000000000000001,0.6790754344371703,0.0,0.17012472646460722,0.6088683038851043,0.8964839,False,False,D<theta,3.0,0.8
sol_r106_e0006,19.60066165456581,0.15,0.7694359588611286,0.0,0.24337654077113471,0.5853710926357422,0.9102987,False,False,D<theta,15.0,0.6
sol_r106_e0007,22.357532296145195,0.04000000000000001,0.8332705916743641,0.0,0.20163989517930805,0.5717853145943204,0.8831551,False,False,D<theta,3.0,0.8
sol_r106_e0008,25.34314798644081,0.04000000000000001,0.8243757555119845,0.0,0.1938693576139564,0.5576923324083893,0.8574726,False,False,D<theta,3.0,0.8
sol_r106_e0009,26.340752922929187,0.06666666666666667,0.7236448715832234,0.0,0.20210937563178366,0.5531222801408959,0.9433583,False,False,D<theta,10.0,0.4
sol_r106_e0010,28.050937308761405,0.024999999999999998,0.8211409468555342,0.0,0.18954130094164648,0.5454452448713416,0.8703129000000001,False,False,D<theta,5.0,0.3
sol_r106_e0011,29.992564402864893,0.15,0.730026199056689,0.0,0.24422263663345284,0.536964672750448,0.9484133,False,False,D<theta,15.0,0.6
sol_r106_e0012,31.50056915355615,0.024999999999999998,0.7908512506947696,0.0,0.19225244017166482,0.5305463762331306,0.9145610000000001,False,False,D<theta,5.0,0.3
sol_r106_e0013,31.715360645917258,0.08333333333333333,0.8929795089279223,0.0,0.23781164927205783,0.5296439461486375,0.8977021000000001,False,False,D<theta,10.0,0.5
sol_r106_e0014,34.52972624429854,0.45,0.9714860736861135,0.0,0.43454409442132613,0.518084355174813,0.928768,False,False,D<theta,30.0,0.9
sol_r106_e0015,36.15246917028209,0.15,0.7638262030325826,0.0,0.2264341307240416,0.5116376536536447,0.8513952,False,False,D<theta,15.0,0.6
sol_r106_e0016,37.83033437256268,0.04000000000000001,0.8616145683648692,0.0,0.2118471056518839,0.505134936303453,0.8999313,False,False,D<theta,3.0,0.8
sol_r106_e0017,46.478411398969406,0.024999999999999998,0.7714401990896095,0.0,0.1875306081071425,0.4740953008903046,0.9131796,False,False,D<theta,5.0,0.3
sol_r106_e0018,47.368049442895284,1.0,0.7755129171343426,0.0,0.5970328121686005,0.4711247100259283,0.8604288,True,True,D>=theta,120.0,1.0
sol_r106_e0019,52.07564728681752,0.049999999999999996,0.9505078560662549,0.0,0.23820016140686515,0.6693196911798065,0.9069905,False,False,D<theta,10.0,0.3
sol_r106_e0020,53.41711541011385,0.02333333333333333,0.7783409365161832,0.0,0.1884556617874552,0.6609664550393085,0.913716,False,False,D<theta,2.0,0.7
sol_r106_e0021,55.1760084179577,0.04000000000000001,0.8025850688381094,0.0,0.19950861958637528,0.6502655485182063,0.9042012,False,False,D<theta,3.0,0.8
sol_r106_e0022,57.0920375007542,0.024999999999999998,0.6413961086941222,0.0,0.15392783185553657,0.6389254818485415,0.8905334,False,False,D<theta,5.0,0.3
sol_r106_e0023,66.16266059428368,0.024999999999999998,0.8657200094787701,0.0,0.2056279271114889,0.5894505956490127,0.8982131,False,False,D<theta,5.0,0.3
sol_r106_e0024,66.56199436860553,0.08333333333333333,0.7871170486990957,0.0,0.21991312438031865,0.5874233619687007,0.9222767000000001,False,False,D<theta,10.0,0.5
sol_r106_e0025,70.09656596436956,0.02333333333333333,0.8252862618112987,0.0,0.2011638567668626,0.5699996285277289,0.9228198000000001,False,False,D<theta,2.0,0.7
sol_r106_e0026,78.30240617635049,0.024999999999999998,0.7938292174992331,0.0,0.19916447462429995,0.532939256075819,0.9440985000000001,False,False,D<theta,5.0,0.3
sol_r106_e0027,79.61328018777874,0.08333333333333333,0.8569626959751363,0.0,0.22873709530638123,0.5274301310795546,0.8938278000000001,False,False,D<theta,10.0,0.5
sol_r106_e0028,80.97557226992146,1.0,0.9626465470690134,0.0,0.6806607857050655,0.5218185478957109,0.9189902,True,True,D>=theta,120.0,1.0
sol_r106_e0029,83.64653099819807,0.02333333333333333,0.76841730059885,0.0,0.17661375929273734,0.682327413084159,0.8667267000000001,False,False,D<theta,2.0,0.7
