event_id,timestamp,U,S,R,D,theta,confidence,trigger,solver_called,reason,severity_minutes,delay_probability
syn_n200_001_e0000,9.033449910327285,0.225,0.791560180620179,0.0,0.28146678334333514,0.6429749361396635,0.9068164000000001,False,False,D<theta,15.0,0.9
syn_n200_001_e0001,9.057345690936245,0.09999999999999999,0.8747401175896837,0.0,0.2445030005926119,0.6428341047378612,0.9099986,False,False,D<theta,10.0,0.6
syn_n200_001_e0002,13.554849535847762,1.0,0.7665937027928813,0.0,0.5909264320574912,0.6172066761166601,0.854374,True,True,safety_U,120.0,1.0
syn_n200_001_e0003,32.50359444547627,0.175,0.7969369785256755,0.0,0.2705137457594684,0.5886666902546722,0.9434302,False,False,D<theta,15.0,0.7
syn_n200_001_e0004,34.21434889116695,0.2,0.8130880791934306,0.0,0.26462515649939355,0.58008661589659,0.872567,False,False,D<theta,15.0,0.8
syn_n200_001_e0005,41.32944605304539,0.04000000000000001,0.6888651759518472,0.0,0.17419495923697345,0.5466724401375149,0.9062445,False,False,D<theta,3.0,0.8
syn_n200_001_e0006,49.713189174053326,0.2,0.7526140252688799,0.0,0.2563008160214601,0.5116146156361889,0.8894593000000001,False,False,D<theta,15.0,0.8
syn_n200_001_e0007,50.39099941070708,0.225,0.8508745943565252,0.0,0.2848822674325942,0.5089682156424021,0.8759715,False,False,D<theta,15.0,0.9
syn_n200_001_e0008,52.25779675618394,0.02666666666666667,0.6881513311947578,0.0,0.1749552900668807,0.5018171866539096,0.9438107,False,False,D<theta,2.0,0.8
syn_n200_001_e0009,54.57408766411709,0.06666666666666667,0.7225244025176448,0.0,0.1993108443419286,0.49321820681546924,0.9315139,False,False,D<theta,10.0,0.4
syn_n200_001_e0010,63.236200580194364,0.024999999999999998,0.719857235238851,0.0,0.16722069006623086,0.463583384705064,0.8688400000000001,False,False,D<theta,5.0,0.3
syn_n200_001_e0011,64.71686667612371,0.175,0.9068611461279809,0.0,0.2885641645083125,0.4588919903212689,0.9183645,False,False,D<theta,15.0,0.7
syn_n200_001_e0012,71.15774837376514,0.024999999999999998,0.842734471668562,0.0,0.2096761882670065,0.43965451980416903,0.9394784,False,False,D<theta,5.0,0.3
syn_n200_001_e0013,74.23921615928178,0.435,0.8143551896884675,0.0,0.38073164707718127,0.43108781573449584,0.9041600000000001,False,False,D<theta,29.0,0.9
syn_n200_001_e0014,83.22018133015806,0.041666666666666664,0.8991141616335006,0.0,0.2154715389719326,0.4082644876317473,0.8772847,False,False,D<theta,5.0,0.5
syn_n200_001_e0015,88.14788607891236,0.15,0.702185526971373,0.0,0.2335884004409607,0.39698815930933307,0.932316,False,False,D<theta,15.0,0.6
syn_n200_001_e0016,91.26952695620946,0.9,0.724499854491039,0.0,0.5732870941439611,0.3902641487207515,0.9083575,True,True,D>=theta,120.0,0.9
syn_n200_001_e0017,94.89154571790834,0.2,0.9119402188132708,0.0,0.2949321640245581,0.6762036575253083,0.8992244,False,False,D<theta,15.0,0.8
syn_n200_001_e0018,98.61327043215184,0.2,0.6357607097919565,0.0,0.2255581276517493,0.6530624169105418,0.871082,False,False,D<theta,15.0,0.8
syn_n200_001_e0019,105.24108876275385,0.175,0.8364534271877536,0.0,0.272591323240675,0.6149185418515362,0.9190123,False,False,D<theta,15.0,0.7
syn_n200_001_e0020,109.95403573019742,0.175,0.8748518959590567,0.0,0.29009435173710657,0.5900116736054722,0.9473614,False,False,D<theta,15.0,0.7
syn_n200_001_e0021,117.07597241610748,0.02666666666666667,0.8583075053279823,0.0,0.20641627128404333,0.5555614490278482,0.9056912,False,False,D<theta,2.0,0.8
syn_n200_001_e0022,117.34970397987438,0.041666666666666664,0.9090903301039649,0.0,0.2116783602174773,0.5543093940401163,0.8531774,False,False,D<theta,5.0,0.5
syn_n200_001_e0023,126.66525563933455,0.2,0.7599347368297165,0.0,0.2690061774967585,0.5146244503909743,0.9276597,False,False,D<theta,15.0,0.8
syn_n200_001_e0024,133.75084282598027,0.175,0.7163678865353038,0.0,0.24526378746800784,0.4879422137254004,0.9199969,False,False,D<theta,15.0,0.7
syn_n200_001_e0025,148.9669709404807,0.02333333333333333,0.8439972325711816,0.0,0.20269844805161855,0.4393857467181733,0.9103252000000001,False,False,D<theta,2.0,0.7
syn_n200_001_e0026,154.99280747512114,0.2,0.777346372980015,0.0,0.26508433356292027,0.4230184740098579,0.9006163,False,False,D<theta,15.0,0.8
