event_id,timestamp,affected_type,affected_id,true_delay,true_probability,severity_class,message
svrp_014_e0000,34.82001554803883,edge,"(26, 91)",101.42771768056332,1.0,severe,"fire trucks blocking the whole intersection, no way through"
svrp_014_e0001,43.88206838349394,edge,"(28, 87)",2.6692550524696896,0.275003127566027,mild,"minor congestion, moving slowly but flowing"
svrp_014_e0002,66.38461049525488,edge,"(197, 157)",18.26998183795524,1.0,medium,"construction work narrowing the lanes, slow but moving"
svrp_014_e0003,85.25489792158245,edge,"(25, 171)",8.855339750378803,1.0,medium,"construction work narrowing the lanes, slow but moving"
svrp_014_e0004,85.39453427817647,edge,"(117, 81)",68.02260884691087,0.8139874864509986,severe,"fire trucks blocking the whole intersection, no way through"
svrp_014_e0005,88.11904870031042,edge,"(145, 3)",2.924485293482611,1.0,mild,"slow traffic at the junction, about 3 minutes late"
svrp_014_e0006,109.61294502444824,edge,"(84, 29)",2.732991749781158,0.4592810998738007,mild,"minor congestion, moving slowly but flowing"
svrp_014_e0007,117.38521229602918,edge,"(88, 115)",3.8555973992353727,0.7582056939493763,mild,"slow traffic at the junction, about 4 minutes late"
svrp_014_e0008,117.46721031031413,edge,"(35, 177)",7.254850455275499,0.6057870248312405,medium,"heavier than usual traffic on this stretch, expect ~7 min delay"
svrp_014_e0009,118.09398814273766,edge,"(164, 184)",7.833963693556546,0.5643436079533599,medium,double-parked van blocking half the lane
svrp_014_e0010,123.61748820991282,edge,"(158, 33)",4.972458046722069,0.8368343609573462,mild,"slight delay at the crosswalk, nothing serious"
svrp_014_e0011,145.91495044181903,edge,"(66, 22)",4.483133932474768,0.6497793548223489,mild,"minor congestion, moving slowly but flowing"
svrp_014_e0012,162.92666771169496,edge,"(62, 0)",4.359201816585916,0.5570921599954942,mild,"slight delay at the crosswalk, nothing serious"
svrp_014_e0013,165.71978481208913,edge,"(192, 57)",1.5006611085203527,0.7985197217910378,mild,"minor congestion, moving slowly but flowing"
svrp_014_e0014,211.72825578571536,edge,"(105, 71)",5.553734465818415,0.9346334959912521,medium,"school zone congestion, queues forming"
svrp_014_e0015,219.20599557697176,edge,"(73, 16)",6.20952180101741,0.6712033275772786,medium,double-parked van blocking half the lane
svrp_014_e0016,225.90538949128717,edge,"(198, 46)",8.666127730298163,0.8667106477226657,medium,"heavier than usual traffic on this stretch, expect ~9 min delay"
svrp_014_e0017,249.46307669473694,edge,"(150, 82)",2.169869524791163,0.9709412846553978,mild,"slight delay at the crosswalk, nothing serious"
svrp_014_e0018,253.60559028679523,edge,"(172, 92)",4.834210458894291,0.16277439981921848,mild,stuck behind a garbage truck for a minute or two
svrp_014_e0019,283.11001971057783,edge,"(61, 82)",4.296652879258711,1.0,mild,"minor congestion, moving slowly but flowing"
svrp_014_e0020,305.8400217979164,edge,"(78, 75)",115.97165115236933,0.7815057024083725,severe,"road completely blocked by a landslide, rerouting required"
svrp_014_e0021,340.6852976381468,edge,"(62, 136)",6.896111490423507,0.8121759082479172,medium,"heavier than usual traffic on this stretch, expect ~7 min delay"
svrp_014_e0022,346.6956917027922,edge,"(130, 175)",3.546230651356993,0.2630639507002294,mild,"slight delay at the crosswalk, nothing serious"
svrp_014_e0023,350.4194824769318,edge,"(149, 170)",5.18008250163305,0.8101000592847248,medium,"school zone congestion, queues forming"
svrp_014_e0024,366.92171930428833,edge,"(57, 124)",11.016060929729326,0.7210415518340368,medium,double-parked van blocking half the lane
svrp_014_e0025,369.20553374950487,edge,"(38, 181)",4.0685966787813825,0.5675515674241397,mild,stuck behind a garbage truck for a minute or two
svrp_014_e0026,399.6221442746549,edge,"(16, 79)",67.52808007117468,1.0,severe,"fire trucks blocking the whole intersection, no way through"
svrp_014_e0027,430.7019548634932,edge,"(82, 120)",3.2549611758902603,0.38252880051628757,mild,"minor congestion, moving slowly but flowing"
svrp_014_e0028,442.62217549470734,edge,"(87, 127)",2.5802535449077038,0.23036858098009233,mild,stuck behind a garbage truck for a minute or two
svrp_014_e0029,506.19386887512354,edge,"(96, 190)",8.787244103063959,0.747137792449579,medium,"construction work narrowing the lanes, slow but moving"
svrp_014_e0030,527.2744908646674,edge,"(193, 19)",5.267446094891236,0.509995314500171,medium,"heavier than usual traffic on this stretch, expect ~5 min delay"
svrp_014_e0031,533.8221292834487,edge,"(64, 166)",4.829353446751634,0.7313609316902666,mild,"slow traffic at the junction, about 5 minutes late"
svrp_014_e0032,543.3897563463029,edge,"(68, 27)",2.2193848089289903,0.7118077543963309,mild,"minor congestion, moving slowly but flowing"
svrp_014_e0033,544.1069829437802,edge,"(45, 127)",2.479849534257614,0.700434218345978,mild,"slight delay at the crosswalk, nothing serious"
svrp_014_e0034,553.684863049932,edge,"(40, 184)",10.36960751103439,0.5090540754896383,medium,"heavier than usual traffic on this stretch, expect ~10 min delay"
