event_id,timestamp,U,S,R,D,theta,confidence,trigger,solver_called,reason,severity_minutes,delay_probability
svrp_000_e0000,23.35394722295902,0.024999999999999998,0.582341916592017,0.0,0.13602958279984967,0.5670116025843648,0.8604812000000001,False,False,D<theta,5.0,0.3
svrp_000_e0001,34.39800881425086,0.9,0.7214470221069247,0.0,0.5492885347737673,0.5186145495055936,0.8713862,True,True,D>=theta,61.0,0.9
svrp_000_e0002,55.68963143117543,0.175,0.8064859564386265,0.0,0.2671996039137886,0.5769715759799614,0.9241776,False,False,D<theta,15.0,0.7
svrp_000_e0003,57.39385849479035,1.0,0.7783437994586211,0.0,0.6188358648029108,0.5687190002279359,0.8909421000000001,True,True,D>=theta,120.0,1.0
svrp_000_e0004,76.96773948764783,0.041666666666666664,0.8826019001146441,0.0,0.2262620938373236,0.5855058415956069,0.9369659,False,False,D<theta,5.0,0.5
svrp_000_e0005,101.03067872270076,0.02666666666666667,0.872936199361106,0.0,0.20228779483449377,0.48385360018910906,0.8735591,False,False,D<theta,2.0,0.8
svrp_000_e0006,102.75480486006957,0.2,0.8986452407383526,0.0,0.28542375068574044,0.4778832388069352,0.8791431000000001,False,False,D<theta,15.0,0.8
svrp_000_e0007,154.8144316999294,0.10666666666666667,0.9696601723321482,0.0,0.27595384885830976,0.3543696562950556,0.9330697,False,False,D<theta,8.0,0.8
svrp_000_e0008,156.03899847122491,0.04000000000000001,0.8140349103654793,0.0,0.19591016046973334,0.352470042044087,0.8765213000000001,False,False,D<theta,3.0,0.8
svrp_000_e0009,184.50314869940047,0.2,0.9386671396440419,0.0,0.30751275865029337,0.3168604913361054,0.9188625,False,False,D<theta,15.0,0.8
svrp_000_e0010,192.28841338786532,0.45,0.7947533665535478,0.0,0.40232050987337237,0.3094912509788926,0.9495671,True,True,D>=theta,30.0,0.9
svrp_000_e0011,202.54573120114944,0.08333333333333333,0.9693196762332327,0.0,0.2551877448717648,0.6358265111939118,0.8985592,False,False,D<theta,10.0,0.5
svrp_000_e0012,208.47927610980054,0.2,0.9797988471801901,0.0,0.3141255919635521,0.602970555733784,0.9106417,False,False,D<theta,15.0,0.8
svrp_000_e0013,212.22001143297797,0.2,0.9345828078740321,0.0,0.29930878810241046,0.5837104203891312,0.8970857,False,False,D<theta,15.0,0.8
svrp_000_e0014,213.85810892897854,0.2,0.9929593363889577,0.0,0.3062844212449552,0.5756105872252018,0.8795215000000001,False,False,D<theta,15.0,0.8
svrp_000_e0015,220.00791817343503,0.9,0.8894733466939712,0.0,0.621917447478532,0.5469177044406229,0.9249654,True,True,D>=theta,77.0,0.9
svrp_000_e0016,224.47217028326466,0.08000000000000002,0.789242515625777,0.0,0.22147864014745397,0.6708530829308534,0.9332858,False,False,D<theta,6.0,0.8
svrp_000_e0017,231.6061039293238,0.175,0.8697236111311556,0.0,0.2766564592600673,0.6281438944862783,0.9072759,False,False,D<theta,15.0,0.7
