event_id,timestamp,U,S,R,D,theta,confidence,trigger,solver_called,reason,severity_minutes,delay_probability
syn_n200_004_e0000,1.2604794925897345,0.041666666666666664,0.8441278710328495,0.0,0.21791099804901343,0.6915716923215548,0.9398172,False,False,D<theta,5.0,0.5
syn_n200_004_e0001,1.8833067391910596,0.11666666666666665,0.8446230073951623,0.0,0.24806025634023954,0.6874655595526531,0.9204835,False,False,D<theta,10.0,0.7
syn_n200_004_e0002,13.066001229600275,0.175,0.8116731763550857,0.0,0.2613974909643863,0.6199091978561284,0.9000724,False,False,D<theta,15.0,0.7
syn_n200_004_e0003,21.309700054711218,0.175,0.7393908282764219,0.0,0.254168279744077,0.5768829258749135,0.9332492,False,False,D<theta,15.0,0.7
syn_n200_004_e0004,21.553400669372884,0.024999999999999998,0.7547933745235071,0.0,0.1804106514859408,0.5756901836937542,0.8966806,False,False,D<theta,5.0,0.3
syn_n200_004_e0005,24.80194134097692,0.02333333333333333,0.7505308941323658,0.0,0.18517322879185044,0.5602003759338638,0.9291209,False,False,D<theta,2.0,0.7
syn_n200_004_e0006,28.02958579357222,0.175,0.6684475567431452,0.0,0.23508443034468238,0.545539883080053,0.923305,False,False,D<theta,15.0,0.7
syn_n200_004_e0007,28.621978613310013,0.9,0.7093021573152096,0.0,0.5916277677109587,0.5429253808058221,0.9430953,True,True,D>=theta,120.0,0.9
syn_n200_004_e0008,36.04995096878602,0.14666666666666667,0.9688402942653316,0.0,0.28768057697267807,0.6525534960356251,0.9116989,False,False,D<theta,11.0,0.8
syn_n200_004_e0009,38.52239513870062,0.049999999999999996,0.8919607948788325,0.0,0.2320341869468238,0.63789757968129,0.9356587000000001,False,False,D<theta,10.0,0.3
syn_n200_004_e0010,59.45402461192593,0.2,0.8692817390499811,0.0,0.28893307559681636,0.5333738052814563,0.9105404,False,False,D<theta,15.0,0.8
syn_n200_004_e0011,61.07283100608734,0.075,0.9156009681698836,0.0,0.2446241534574352,0.5265757647175822,0.918258,False,False,D<theta,15.0,0.3
syn_n200_004_e0012,70.5527737934586,0.2,0.91496657274346,0.0,0.3095647295497678,0.48991523058688885,0.9416657,False,False,D<theta,15.0,0.8
syn_n200_004_e0013,78.67105009922022,0.2,0.7430518334962867,0.0,0.26765521702485273,0.46240854313513,0.9366337,False,False,D<theta,15.0,0.8
syn_n200_004_e0014,79.55561831822374,0.45,0.8394996497073686,0.0,0.3844600377791633,0.4596088106674705,0.8840704,False,False,D<theta,30.0,0.9
syn_n200_004_e0015,80.1241569186328,0.175,0.7445284285241396,0.0,0.24821264209093674,0.45782885077675395,0.9071035000000001,False,False,D<theta,15.0,0.7
syn_n200_004_e0016,83.66976967374859,0.17333333333333334,0.7245783690076009,0.0,0.2354064715251828,0.44706442719248946,0.8790014,False,False,D<theta,13.0,0.8
syn_n200_004_e0017,91.5799500766836,0.024999999999999998,0.7778366961181132,0.0,0.19057976272747457,0.4250161071970101,0.9208568,False,False,D<theta,5.0,0.3
syn_n200_004_e0018,93.67072190007423,0.175,0.7821572579045801,0.0,0.2588243670929731,0.41961250169456976,0.9144467000000001,False,False,D<theta,15.0,0.7
