event_id,timestamp,affected_type,affected_id,true_delay,true_probability,severity_class,message
svrp_009_e0000,25.03569107153078,edge,"(83, 75)",74.33911439523514,0.6611488091615472,severe,"fire trucks blocking the whole intersection, no way through"
svrp_009_e0001,27.187970807105035,edge,"(60, 95)",8.297765571899667,0.7100802763189039,medium,double-parked van blocking half the lane
svrp_009_e0002,46.48604786296909,edge,"(68, 21)",10.894662264971345,0.7407369398900234,medium,"construction work narrowing the lanes, slow but moving"
svrp_009_e0003,67.81253475692894,edge,"(69, 7)",57.06674079541938,1.0,severe,"road completely blocked by a landslide, rerouting required"
svrp_009_e0004,76.29454300203939,edge,"(66, 58)",3.4632093707841927,0.4876902337467681,mild,"slight delay at the crosswalk, nothing serious"
svrp_009_e0005,95.90090259560702,edge,"(51, 70)",7.356762200281466,0.36308705017206466,medium,"heavier than usual traffic on this stretch, expect ~7 min delay"
svrp_009_e0006,97.10708526280557,edge,"(69, 59)",2.936460149391346,0.2153636633622395,mild,"minor congestion, moving slowly but flowing"
svrp_009_e0007,106.64120649718102,edge,"(18, 3)",1.1585599643660973,0.5630655908990613,mild,"slow traffic at the junction, about 1 minutes late"
svrp_009_e0008,126.47173014593491,edge,"(53, 91)",3.3122874940291824,0.7820613432304266,mild,"slow traffic at the junction, about 3 minutes late"
svrp_009_e0009,144.50503102601039,edge,"(36, 89)",8.498648516513283,0.7048222389334462,medium,double-parked van blocking half the lane
svrp_009_e0010,159.79397612252194,edge,"(27, 28)",2.9901498113974974,0.5967802475727202,mild,"slight delay at the crosswalk, nothing serious"
svrp_009_e0011,171.11267978334845,edge,"(32, 60)",4.219991906248838,0.5327062473284853,mild,"minor congestion, moving slowly but flowing"
svrp_009_e0012,198.3544662212325,edge,"(80, 83)",5.475284274316808,0.6233105329310842,medium,"school zone congestion, queues forming"
svrp_009_e0013,219.12069101819915,edge,"(47, 61)",1.7645264726030014,0.41398100074275734,mild,"minor congestion, moving slowly but flowing"
svrp_009_e0014,226.01498951536524,edge,"(83, 57)",14.488996035857719,0.7011406368146318,medium,"school zone congestion, queues forming"
svrp_009_e0015,280.73389918201815,edge,"(27, 6)",4.41669552851018,0.6307661012003126,mild,"minor congestion, moving slowly but flowing"
svrp_009_e0016,299.1319593940777,edge,"(9, 100)",6.1968954761675485,0.319340527679333,medium,"heavier than usual traffic on this stretch, expect ~6 min delay"
svrp_009_e0017,300.24022631561525,edge,"(77, 39)",1.2032542611570778,0.21902082201728706,mild,"slight delay at the crosswalk, nothing serious"
svrp_009_e0018,305.3998584298125,edge,"(75, 73)",1.2565870282465461,0.8584875510576422,mild,stuck behind a garbage truck for a minute or two
svrp_009_e0019,321.3325571208452,edge,"(15, 16)",3.112026231455939,0.2682657307566797,mild,"minor congestion, moving slowly but flowing"
svrp_009_e0020,338.78041585847734,edge,"(16, 78)",3.2418429450669564,0.8137982245144819,mild,stuck behind a garbage truck for a minute or two
svrp_009_e0021,349.82599593494626,edge,"(67, 24)",20.15741942918461,1.0,severe,"major accident, police closed all lanes"
svrp_009_e0022,350.3284705962069,edge,"(75, 46)",6.006679711942754,0.21718727804522575,medium,"school zone congestion, queues forming"
svrp_009_e0023,350.5945336866134,edge,"(99, 10)",35.89781942540572,0.9213714116729507,severe,"fire trucks blocking the whole intersection, no way through"
svrp_009_e0024,351.0603803512383,edge,"(50, 72)",4.013056863415866,0.8839797990489463,mild,"minor congestion, moving slowly but flowing"
svrp_009_e0025,357.1380159073391,edge,"(77, 73)",3.6873021753836124,0.789204907183202,mild,stuck behind a garbage truck for a minute or two
svrp_009_e0026,357.86671214895944,edge,"(19, 37)",3.002393762352191,0.9066658271079656,mild,"slight delay at the crosswalk, nothing serious"
svrp_009_e0027,359.6167573548144,edge,"(8, 55)",46.85264728529536,0.8512720334364032,severe,"huge protest on Main Street, traffic at a standstill for 47 minutes"
svrp_009_e0028,361.9668628660243,edge,"(57, 67)",5.201394704802387,0.7468170125426774,medium,"construction work narrowing the lanes, slow but moving"
svrp_009_e0029,397.658580930898,edge,"(72, 16)",4.745507714718053,0.4427564536323014,mild,stuck behind a garbage truck for a minute or two
svrp_009_e0030,404.76377246982486,edge,"(78, 11)",1.1997754334892958,0.8881749699385165,mild,"slow traffic at the junction, about 1 minutes late"
svrp_009_e0031,410.86539414223785,edge,"(32, 72)",2.9542147719304506,0.659399988690087,mild,"slow traffic at the junction, about 3 minutes late"
svrp_009_e0032,454.98106906658103,edge,"(36, 88)",2.1785861841172895,0.9277692567516104,mild,"minor congestion, moving slowly but flowing"
svrp_009_e0033,484.7681199249149,edge,"(8, 68)",12.894456363694735,0.7665090324442364,medium,"school zone congestion, queues forming"
svrp_009_e0034,515.4308807261193,edge,"(40, 48)",7.194613090321829,0.2653711239901476,medium,"heavier than usual traffic on this stretch, expect ~7 min delay"
svrp_009_e0035,529.4988305384288,edge,"(52, 9)",4.193949052624937,0.6221643740122388,mild,"slight delay at the crosswalk, nothing serious"
svrp_009_e0036,531.0102953881561,edge,"(13, 80)",2.8388360643676034,0.4645092827492653,mild,"slight delay at the crosswalk, nothing serious"
svrp_009_e0037,546.1818756632836,edge,"(99, 84)",4.2552625179380845,0.44680416169621945,mild,stuck behind a garbage truck for a minute or two
svrp_009_e0038,546.7866792529261,edge,"(15, 88)",2.291485311350457,0.13847297361115432,mild,"minor congestion, moving slowly but flowing"
svrp_009_e0039,553.9550389215995,edge,"(42, 71)",11.123878529945145,0.8779878438505659,medium,"heavier than usual traffic on this stretch, expect ~11 min delay"
svrp_009_e0040,554.8921262666596,edge,"(42, 75)",9.43421465191305,0.5992517699847746,medium,"school zone congestion, queues forming"
svrp_009_e0041,601.6098113269148,edge,"(42, 76)",7.568065386541763,0.7366731006000362,medium,double-parked van blocking half the lane
svrp_009_e0042,601.8898582236617,edge,"(75, 34)",10.545797427742864,0.8066085534935857,medium,"construction work narrowing the lanes, slow but moving"
svrp_009_e0043,606.194291896398,edge,"(74, 51)",5.4298150487009105,0.712559803202552,medium,"heavier than usual traffic on this stretch, expect ~5 min delay"
svrp_009_e0044,608.3156924505403,edge,"(63, 34)",47.67172789221446,1.0,severe,"fire trucks blocking the whole intersection, no way through"
svrp_009_e0045,639.6058177548106,edge,"(36, 8)",4.663301489796728,0.9176965186681235,mild,stuck behind a garbage truck for a minute or two
svrp_009_e0046,647.3349822414057,edge,"(78, 41)",0.7275528217933382,0.18310651222290658,mild,"slight delay at the crosswalk, nothing serious"
svrp_009_e0047,650.3312832338905,edge,"(16, 22)",61.494673161868974,0.6258007222897423,severe,"huge protest on Main Street, traffic at a standstill for 61 minutes"
svrp_009_e0048,664.4173842155965,edge,"(81, 75)",1.836772785665493,0.5524450452531353,mild,"slight delay at the crosswalk, nothing serious"
svrp_009_e0049,669.8620252257889,edge,"(17, 48)",1.8494171777302126,0.6456656508746945,mild,"slight delay at the crosswalk, nothing serious"
svrp_009_e0050,672.6942476281209,edge,"(55, 95)",4.421386828039587,0.8616944593770665,mild,"slow traffic at the junction, about 4 minutes late"
svrp_009_e0051,700.0188891641319,edge,"(69, 58)",58.02495471577441,0.7648555748019343,severe,"road completely blocked by a landslide, rerouting required"
