event_id,timestamp,U,S,R,D,theta,confidence,trigger,solver_called,reason,severity_minutes,delay_probability
sol_r107_e0000,2.517081052791743,0.024999999999999998,0.8118264814226025,0.0,0.18531389443730256,0.6833264486707786,0.8600984,False,False,D<theta,5.0,0.3
sol_r107_e0001,2.5272988682752073,0.06666666666666667,0.8975536976199785,0.0,0.2255857101450142,0.6832600390146714,0.8753072000000001,False,False,D<theta,10.0,0.4
sol_r107_e0002,7.532528697952707,0.02333333333333333,0.9153929430535389,0.0,0.20753412807389887,0.6519226480406757,0.8628743,False,False,D<theta,2.0,0.7
sol_r107_e0003,8.494928372548987,0.02,0.9653473470570803,0.0,0.23184292550168017,0.6461621737834049,0.9224391000000001,False,False,D<theta,2.0,0.6
sol_r107_e0004,8.598165381570873,0.024999999999999998,0.883133321826912,0.0,0.2096337196083502,0.6455491695726788,0.8986228,False,False,D<theta,5.0,0.3
sol_r107_e0005,11.200717012074582,0.04000000000000001,0.7373983795712216,0.0,0.18216632244441947,0.6304051342599775,0.8914445,False,False,D<theta,3.0,0.8
sol_r107_e0006,11.388198059881056,1.0,0.8534088678059066,0.0,0.6484081317736624,0.629336855781356,0.9089593,True,True,D>=theta,63.0,1.0
sol_r107_e0007,13.686840163671475,0.011666666666666665,0.7748351592672742,0.0,0.17529063153361196,0.6847486079210412,0.8784643,False,False,D<theta,1.0,0.7
sol_r107_e0008,13.832007163244718,0.02333333333333333,0.8265772061307501,0.0,0.1902469622507463,0.68380297059498,0.8714494,False,False,D<theta,2.0,0.7
sol_r107_e0009,14.108836981212132,0.15,0.9121677590545028,0.0,0.2661587052749948,0.6820053614557944,0.87829,False,False,D<theta,15.0,0.6
sol_r107_e0010,14.767512921322039,0.024999999999999998,0.8125652332932183,0.0,0.1869931233071144,0.6777581046861638,0.8671489,False,False,D<theta,5.0,0.3
sol_r107_e0011,15.669892866206581,0.049999999999999996,0.8772492052209917,0.0,0.21140531552415107,0.6720071093392086,0.8653077,False,False,D<theta,10.0,0.3
sol_r107_e0012,15.958564069389029,0.024999999999999998,0.7101797479656256,0.0,0.16232714899412157,0.6701837403439895,0.8541514,False,False,D<theta,5.0,0.3
sol_r107_e0013,21.42335431681524,0.06666666666666667,0.9788384271263029,0.0,0.2599496572427535,0.6371143931591617,0.9349263,False,False,D<theta,10.0,0.4
sol_r107_e0014,21.9733182012471,0.024999999999999998,0.710964344171295,0.0,0.16444487037813194,0.6339340452383118,0.8644025,False,False,D<theta,5.0,0.3
sol_r107_e0015,23.23269233159854,0.08333333333333333,0.8297725101044517,0.0,0.22885866258367177,0.6267493712733425,0.918706,False,False,D<theta,10.0,0.5
sol_r107_e0016,26.543854249343216,0.04000000000000001,0.7898557468341756,0.0,0.20552340512535752,0.6084942926833994,0.9450919,False,False,D<theta,3.0,0.8
sol_r107_e0017,26.95689214235277,0.45,0.8035243527868555,0.0,0.3739853056063945,0.6062800830002886,0.8781449,False,False,D<theta,30.0,0.9
sol_r107_e0018,28.610739050218715,0.02,0.7167432878206346,0.0,0.16895807387171308,0.5975503226526429,0.89308,False,False,D<theta,2.0,0.6
sol_r107_e0019,28.68181626600161,0.08333333333333333,0.9892397382681073,0.0,0.2644264495875845,0.59717997647236,0.9150445,False,False,D<theta,10.0,0.5
sol_r107_e0020,30.939353024693816,0.02,0.8671181603691163,0.0,0.19870241879253417,0.5856202318192439,0.876192,False,False,D<theta,2.0,0.6
sol_r107_e0021,33.72341928375595,0.02666666666666667,0.8095340146048301,0.0,0.20387672223791928,0.5718930232476732,0.9451127,False,False,D<theta,2.0,0.8
sol_r107_e0022,34.456942448836095,0.024999999999999998,0.8293898061237943,0.0,0.20818700651868893,0.5683706967549167,0.9469612000000001,False,False,D<theta,5.0,0.3
sol_r107_e0023,34.528380378240534,0.024999999999999998,0.8193203602542202,0.0,0.19033534571268884,0.568029723325424,0.8757892,False,False,D<theta,5.0,0.3
sol_r107_e0024,38.20364458880033,0.049999999999999996,0.9475418661733258,0.0,0.24597196998027926,0.5509715929851389,0.9392349,False,False,D<theta,10.0,0.3
sol_r107_e0025,39.16222973326291,0.02333333333333333,0.8724453972338686,0.0,0.20110978478979785,0.5466749537520601,0.8752351,False,False,D<theta,2.0,0.7
sol_r107_e0026,39.76371252783739,0.024999999999999998,0.8719582586144002,0.0,0.21520135317282202,0.5440103191125547,0.9336707,False,False,D<theta,5.0,0.3
sol_r107_e0027,42.62373560513973,1.0,0.695027882568312,0.0,0.5758731536930146,0.5316639009660703,0.8547194,True,True,D>=theta,108.0,1.0
sol_r107_e0028,47.278600600413135,0.016666666666666666,0.6565521737668982,0.0,0.1630735494316864,0.6696515012193276,0.9455108,False,False,D<theta,2.0,0.5
sol_r107_e0029,49.06840769174994,0.02,0.9323302079290672,0.0,0.22254399669192593,0.6585349638531728,0.9155079,False,False,D<theta,2.0,0.6
sol_r107_e0030,54.24202317907074,0.02333333333333333,0.8071519479981313,0.0,0.19419773535837645,0.6280298909783142,0.9097845,False,False,D<theta,2.0,0.7
sol_r107_e0031,55.699190748873825,0.025,0.7757058054982668,0.0,0.19527967071208177,0.6198567452284285,0.9460012,False,False,D<theta,2.0,0.75
sol_r107_e0032,55.70907047617927,0.06666666666666667,0.9291457487935394,0.0,0.2409521405580245,0.6198019380328559,0.9071318,False,False,D<theta,10.0,0.4
sol_r107_e0033,62.872830958283764,0.024999999999999998,0.7935303494709488,0.0,0.1914441052884588,0.5821249164331184,0.9078232,False,False,D<theta,5.0,0.3
sol_r107_e0034,66.55754788397749,0.013333333333333334,0.9062384676447598,0.0,0.19942992927715655,0.5642662003543402,0.855092,False,False,D<theta,1.0,0.8
sol_r107_e0035,68.63168628863032,0.024999999999999998,0.7294777133005657,0.0,0.18435224733066222,0.5546392600026184,0.9460296,False,False,D<theta,5.0,0.3
sol_r107_e0036,69.74708307686917,0.024999999999999998,0.6974815383140127,0.0,0.17157173599494566,0.549584756453796,0.9181323,False,False,D<theta,5.0,0.3
sol_r107_e0037,73.49183116404296,0.02,0.9506878813389671,0.0,0.21178152790716995,0.5332206141875657,0.8550888,False,False,D<theta,2.0,0.6
sol_r107_e0038,73.7317288179868,0.1,0.7127421647446848,0.0,0.2163369385044169,0.5322032862812958,0.9480747,False,False,D<theta,15.0,0.4
sol_r107_e0039,77.51796709795747,0.011666666666666665,0.6577107779406348,0.0,0.16126503102216028,0.5166225826768815,0.9471635,False,False,D<theta,1.0,0.7
sol_r107_e0040,82.27644185814492,0.024999999999999998,0.8544968697400251,0.0,0.19987533386398113,0.4982551353635394,0.8839183,False,False,D<theta,5.0,0.3
sol_r107_e0041,82.89282631783175,0.049999999999999996,0.8929628897896976,0.0,0.22955939170371573,0.4959704045712449,0.9247451,False,False,D<theta,10.0,0.3
