event_id,timestamp,U,S,R,D,theta,confidence,trigger,solver_called,reason,severity_minutes,delay_probability
syn_n100_000_e0000,19.084866629558785,0.175,0.793175670982243,0.0,0.25408779761390937,0.5879758973486484,0.8890595,False,False,D<theta,15.0,0.7
syn_n100_000_e0001,21.784619732592283,0.049999999999999996,0.9834417983340087,0.0,0.24528423494322033,0.5745625536082988,0.9055742,False,False,D<theta,10.0,0.3
syn_n100_000_e0002,26.583601836909878,0.175,0.6357002520642145,0.0,0.2242284240349078,0.5520200950949605,0.9099254,False,False,D<theta,15.0,0.7
syn_n100_000_e0003,31.083537202353035,0.02333333333333333,0.8238201531513653,0.0,0.19367972665138036,0.5323068287698673,0.8899835,False,False,D<theta,2.0,0.7
syn_n100_000_e0004,40.1382133981404,0.024999999999999998,0.8701321212605432,0.0,0.20884314667150555,0.4964537580561956,0.9078833000000001,False,False,D<theta,5.0,0.3
syn_n100_000_e0005,42.503656903962664,0.16000000000000003,0.9585008706482451,0.0,0.2725043101356231,0.4878624889576619,0.8525745,False,False,D<theta,12.0,0.8
syn_n100_000_e0006,46.36092989230802,0.09999999999999999,0.8483303034690698,0.0,0.22665273318259022,0.47449055485451763,0.8648142,False,False,D<theta,10.0,0.6
syn_n100_000_e0007,50.59041655000154,0.9,0.942442426151437,0.0,0.6322388375055558,0.4606907322913023,0.9221544,True,True,D>=theta,120.0,0.9
syn_n100_000_e0008,62.37593763195407,0.04000000000000001,0.696341035475488,0.0,0.1653169325559817,0.6270827904050122,0.8517748,False,False,D<theta,3.0,0.8
syn_n100_000_e0009,70.29032012375006,0.09999999999999999,0.7350081027348241,0.0,0.20880002545088341,0.5848722209821466,0.8932544,False,False,D<theta,10.0,0.6
syn_n100_000_e0010,81.70131403664577,0.175,0.8393786022990238,0.0,0.2623715674634543,0.5321909926149319,0.882382,False,False,D<theta,15.0,0.7
syn_n100_000_e0011,88.2698546933224,0.175,0.7446267761546571,0.0,0.24124167551041284,0.5057130738449811,0.8815486,False,False,D<theta,15.0,0.7
syn_n100_000_e0012,105.24087275885844,0.041666666666666664,0.8306984588798725,0.0,0.20459852162623,0.44824244267890373,0.8953672,False,False,D<theta,5.0,0.5
