event_id,trigger,solver_called
syn_n200_000_e0000,False,False
syn_n200_000_e0001,False,False
syn_n200_000_e0002,False,False
syn_n200_000_e0003,False,False
syn_n200_000_e0004,False,False
syn_n200_000_e0005,False,False
syn_n200_000_e0006,False,False
syn_n200_000_e0007,False,False
syn_n200_000_e0008,False,False
syn_n200_000_e0009,True,True
syn_n200_000_e0010,False,False
syn_n200_000_e0011,False,False
syn_n200_000_e0012,False,False
syn_n200_000_e0013,False,False
syn_n200_000_e0014,False,False
syn_n200_000_e0015,False,False
syn_n200_000_e0016,False,False
syn_n200_000_e0017,False,False
syn_n200_000_e0018,False,False
syn_n200_000_e0019,True,True
syn_n200_000_e0020,False,False
syn_n200_000_e0021,False,False
syn_n200_000_e0022,False,False
syn_n200_000_e0023,False,False
syn_n200_000_e0024,False,False
syn_n200_000_e0025,False,False
syn_n200_000_e0026,False,False
syn_n200_000_e0027,False,False
syn_n200_000_e0028,False,False
syn_n200_000_e0029,True,True
syn_n200_000_e0030,False,False
syn_n200_000_e0031,False,False
syn_n200_000_e0032,False,False
syn_n200_000_e0033,False,False
syn_n200_000_e0034,False,False
syn_n200_000_e0035,False,False
syn_n200_000_e0036,False,False
syn_n200_000_e0037,False,False
syn_n200_000_e0038,False,False
syn_n200_000_e0039,True,True
syn_n200_000_e0040,False,False
syn_n200_000_e0041,False,False
syn_n200_000_e0042,False,False
syn_n200_000_e0043,False,False
syn_n200_000_e0044,False,False
syn_n200_000_e0045,False,False
syn_n200_000_e0046,False,False
syn_n200_000_e0047,False,False
syn_n200_000_e0048,False,False
syn_n200_000_e0049,True,True
syn_n200_000_e0050,False,False
syn_n200_000_e0051,False,False
syn_n200_000_e0052,False,False
syn_n200_000_e0053,False,False
syn_n200_000_e0054,False,False
syn_n200_000_e0055,False,False
syn_n200_000_e0056,False,False
syn_n200_000_e0057,False,False
syn_n200_000_e0058,False,False
syn_n200_000_e0059,True,True
syn_n200_000_e0060,False,False
syn_n200_000_e0061,False,False
syn_n200_000_e0062,False,False
syn_n200_000_e0063,False,False
syn_n200_000_e0064,False,False
syn_n200_000_e0065,False,False
syn_n200_000_e0066,False,False
syn_n200_000_e0067,False,False
syn_n200_000_e0068,False,False
syn_n200_000_e0069,True,True
syn_n200_000_e0070,False,False
syn_n200_000_e0071,False,False
syn_n200_000_e0072,False,False
syn_n200_000_e0073,False,False
syn_n200_000_e0074,False,False
syn_n200_000_e0075,False,False
syn_n200_000_e0076,False,False
syn_n200_000_e0077,False,False
syn_n200_000_e0078,False,False
syn_n200_000_e0079,True,True
syn_n200_000_e0080,False,False
syn_n200_000_e0081,False,False
syn_n200_000_e0082,False,False
syn_n200_000_e0083,False,False
syn_n200_000_e0084,False,False
syn_n200_000_e0085,False,False
syn_n200_000_e0086,False,False
syn_n200_000_e0087,False,False
syn_n200_000_e0088,False,False
syn_n200_000_e0089,True,True
syn_n200_000_e0090,False,False
syn_n200_000_e0091,False,False
syn_n200_000_e0092,False,False
syn_n200_000_e0093,False,False
syn_n200_000_e0094,False,False
syn_n200_000_e0095,False,False
syn_n200_000_e0096,False,False
syn_n200_000_e0097,False,False
syn_n200_000_e0098,False,False
syn_n200_000_e0099,True,True
