event_id,trigger,solver_called,runtime
syn_n100_004_e0000,True,True,30.000007333233953
syn_n100_004_e0001,True,True,30.001659689936787
syn_n100_004_e0002,True,True,30.001106014009565
syn_n100_004_e0003,True,True,29.999917023815215
syn_n100_004_e0004,True,True,30.00026196334511
syn_n100_004_e0005,True,True,30.000606318935752
syn_n100_004_e0006,True,True,30.00058666197583
syn_n100_004_e0007,True,True,30.000507060904056
syn_n100_004_e0008,True,True,30.00075493613258
syn_n100_004_e0009,True,True,30.00055657979101
syn_n100_004_e0010,True,True,30.007383457850665
syn_n100_004_e0011,True,True,30.0003509381786
syn_n100_004_e0012,True,True,29.999949974007905
syn_n100_004_e0013,True,True,30.036157533992082
syn_n100_004_e0014,True,True,30.00005963537842
syn_n100_004_e0015,True,True,30.04518309002742
syn_n100_004_e0016,True,True,30.001212008297443
syn_n100_004_e0017,True,True,30.001375757157803
syn_n100_004_e0018,True,True,30.000728629995137
syn_n100_004_e0019,True,True,30.000483603216708
syn_n100_004_e0020,True,True,30.000821196008474
syn_n100_004_e0021,True,True,30.00020469678566
syn_n100_004_e0022,True,True,30.000158736947924
syn_n100_004_e0023,True,True,30.00017941184342
syn_n100_004_e0024,True,True,30.000281711108983
syn_n100_004_e0025,True,True,30.000839027110487
syn_n100_004_e0026,True,True,30.01594719197601
syn_n100_004_e0027,True,True,29.999843701254576
syn_n100_004_e0028,True,True,30.000182535964996
syn_n100_004_e0029,True,True,30.000377096235752
syn_n100_004_e0030,True,True,30.027019961271435
syn_n100_004_e0031,True,True,30.00004205899313
syn_n100_004_e0032,True,True,29.999819048680365
syn_n100_004_e0033,True,True,30.000003552995622
syn_n100_004_e0034,True,True,30.001014123205096
syn_n100_004_e0035,True,True,30.00016088783741
syn_n100_004_e0036,True,True,29.999948978889734
syn_n100_004_e0037,True,True,30.00045694829896
syn_n100_004_e0038,True,True,30.000192813109607
syn_n100_004_e0039,True,True,30.0008472581394
syn_n100_004_e0040,True,True,30.001150837168097
syn_n100_004_e0041,True,True,30.00138677097857
syn_n100_004_e0042,True,True,30.001224010717124
syn_n100_004_e0043,True,True,30.000155916903168
syn_n100_004_e0044,True,True,30.001274834852666
syn_n100_004_e0045,True,True,30.000313826836646
syn_n100_004_e0046,True,True,29.999763519968837
syn_n100_004_e0047,True,True,30.000801865011454
syn_n100_004_e0048,True,True,30.000212903134525
syn_n100_004_e0049,True,True,30.0310293789953
