event_id,timestamp,U,S,R,D,theta,confidence,trigger,solver_called,reason,severity_minutes,delay_probability
sol_r103_e0000,0.12991075098427785,0.024999999999999998,0.8497338619332485,0.0,0.21152403444517792,0.6991239562643183,0.9403849,False,False,D<theta,5.0,0.3
sol_r103_e0001,0.9491250345986346,0.03333333333333333,0.7704255608746321,0.0,0.18812417288416203,0.6936387953011396,0.8989412,False,False,D<theta,5.0,0.4
sol_r103_e0002,1.732595328124108,0.016666666666666666,0.8295358280623639,0.0,0.18516839998924528,0.6884556440353113,0.8583846,False,False,D<theta,2.0,0.5
sol_r103_e0003,9.294417194858761,0.02333333333333333,0.6804733430875487,0.0,0.15771294152313933,0.6414396390379259,0.8675795000000001,False,False,D<theta,2.0,0.7
sol_r103_e0004,10.759301701443665,0.024999999999999998,0.8899692269471066,0.0,0.2105745146352956,0.6329322410623075,0.8960911,False,False,D<theta,5.0,0.3
sol_r103_e0005,16.109044079030685,0.02666666666666667,0.7536303190638659,0.0,0.17360079939836565,0.6034040152452254,0.8605136,False,False,D<theta,2.0,0.8
sol_r103_e0006,18.455865592710722,0.049999999999999996,0.6588229162989045,0.0,0.17800060103222193,0.5911797958452267,0.9382985,False,False,D<theta,10.0,0.3
sol_r103_e0007,19.43207169964696,0.02333333333333333,0.8792998409266498,0.0,0.21778005374886344,0.5862202688633892,0.9407686000000001,False,False,D<theta,2.0,0.7
sol_r103_e0008,23.684901880652838,0.02666666666666667,0.7525473309261825,0.0,0.18461871784681394,0.5654417554238163,0.9163576,False,False,D<theta,2.0,0.8
sol_r103_e0009,24.39999007686386,0.09999999999999999,0.6600712262718142,0.0,0.18769476282682135,0.5620763069960218,0.8729266,False,False,D<theta,10.0,0.6
sol_r103_e0010,36.78105460145351,0.024999999999999998,0.8932790959663424,0.0,0.21231542846202509,0.5091823229721436,0.9003292,False,False,D<theta,5.0,0.3
sol_r103_e0011,38.47943041390587,0.06666666666666667,0.8191334087702319,0.0,0.203831073573749,0.5026628841692424,0.8560134,False,False,D<theta,10.0,0.4
