event_id,trigger,solver_called,runtime
sol_r109_e0000,True,True,30.0271590417251
sol_r109_e0001,True,True,30.000363445840776
sol_r109_e0002,True,True,29.99970987578854
sol_r109_e0003,True,True,30.00009607197717
sol_r109_e0004,True,True,30.019563745241612
sol_r109_e0005,True,True,30.016233953647316
sol_r109_e0006,True,True,30.000876133795828
sol_r109_e0007,True,True,30.03987243026495
sol_r109_e0008,True,True,30.000239182263613
sol_r109_e0009,True,True,29.999920583795756
sol_r109_e0010,True,True,30.009565289132297
sol_r109_e0011,True,True,30.00845484621823
sol_r109_e0012,True,True,30.00025245314464
sol_r109_e0013,True,True,30.00057287188247
sol_r109_e0014,True,True,30.0282709216699
sol_r109_e0015,True,True,30.00008812220767
sol_r109_e0016,True,True,30.000768001191318
sol_r109_e0017,True,True,30.000280529260635
sol_r109_e0018,True,True,30.000627995003015
sol_r109_e0019,True,True,29.999886581208557
sol_r109_e0020,True,True,30.000642749946564
sol_r109_e0021,True,True,30.000525677111
sol_r109_e0022,True,True,30.000798382796347
sol_r109_e0023,True,True,29.99983732495457
sol_r109_e0024,True,True,30.00048719579354
sol_r109_e0025,True,True,30.00009356904775
sol_r109_e0026,True,True,30.000099441036582
sol_r109_e0027,True,True,30.000709373038262
sol_r109_e0028,True,True,30.001323614269495
sol_r109_e0029,True,True,30.000784914940596
sol_r109_e0030,True,True,30.000604868866503
sol_r109_e0031,True,True,30.01269113505259
sol_r109_e0032,True,True,30.012680717743933
sol_r109_e0033,True,True,30.030474820174277
sol_r109_e0034,True,True,30.014938028994948
sol_r109_e0035,True,True,30.006424171850085
sol_r109_e0036,True,True,29.999862811062485
sol_r109_e0037,True,True,29.999941632151604
sol_r109_e0038,True,True,30.00027621211484
sol_r109_e0039,True,True,29.99970833491534
sol_r109_e0040,True,True,30.001176775898784
sol_r109_e0041,True,True,30.019287452101707
sol_r109_e0042,True,True,30.001344503834844
sol_r109_e0043,True,True,30.000906080938876
sol_r109_e0044,True,True,30.00043661799282
sol_r109_e0045,True,True,30.01306524593383
sol_r109_e0046,True,True,30.00020943209529
sol_r109_e0047,True,True,29.999916539993137
sol_r109_e0048,True,True,30.000057408120483
sol_r109_e0049,True,True,30.000910345930606
sol_r109_e0050,True,True,30.000915464945138
sol_r109_e0051,True,True,29.999830630607903
sol_r109_e0052,True,True,30.00013550091535
sol_r109_e0053,True,True,30.005074191838503
sol_r109_e0054,True,True,30.000025008339435
sol_r109_e0055,True,True,30.000487900339067
sol_r109_e0056,True,True,30.00140302022919
sol_r109_e0057,True,True,30.000144113320857
sol_r109_e0058,True,True,30.00041633239016
sol_r109_e0059,True,True,30.010100757237524
sol_r109_e0060,True,True,30.000245459377766
sol_r109_e0061,True,True,30.000690226908773
sol_r109_e0062,True,True,29.999805454164743
sol_r109_e0063,True,True,30.017117576207966
sol_r109_e0064,True,True,30.000573793891817
sol_r109_e0065,True,True,30.001101334113628
sol_r109_e0066,True,True,30.006169515196234
sol_r109_e0067,True,True,30.015833060257137
sol_r109_e0068,True,True,30.002024347893894
sol_r109_e0069,True,True,30.000493525061756
sol_r109_e0070,True,True,30.002575648017228
sol_r109_e0071,True,True,30.012132137082517
sol_r109_e0072,True,True,30.0002111941576
sol_r109_e0073,True,True,30.000674451701343
sol_r109_e0074,True,True,30.000101356767118
sol_r109_e0075,True,True,30.00040863500908
sol_r109_e0076,True,True,30.00125598302111
sol_r109_e0077,True,True,30.000250921119004
sol_r109_e0078,True,True,30.000575601123273
sol_r109_e0079,True,True,30.000053938943893
sol_r109_e0080,True,True,30.011650991160423
sol_r109_e0081,True,True,30.00129203684628
sol_r109_e0082,True,True,30.040182839613408
sol_r109_e0083,True,True,30.000695894937962
sol_r109_e0084,True,True,30.000857912003994
sol_r109_e0085,True,True,29.999877041205764
sol_r109_e0086,True,True,30.000243769958615
sol_r109_e0087,True,True,30.037231758702546
sol_r109_e0088,True,True,30.000231985002756
sol_r109_e0089,True,True,30.011112106963992
sol_r109_e0090,True,True,30.010482098907232
sol_r109_e0091,True,True,30.000539373140782
sol_r109_e0092,True,True,29.999962997622788
sol_r109_e0093,True,True,30.00395740289241
sol_r109_e0094,True,True,29.999733653385192
sol_r109_e0095,True,True,29.999964545015246
sol_r109_e0096,True,True,29.999625451862812
sol_r109_e0097,True,True,29.999723051209003
sol_r109_e0098,True,True,30.000203986186534
sol_r109_e0099,True,True,30.016078035812825
