event_id,timestamp,U,S,R,D,theta,confidence,trigger,solver_called,reason,severity_minutes,delay_probability
svrp_008_e0000,7.726997943014879,0.024999999999999998,0.6874733140949474,0.0,0.15824518005520857,0.6507519324730484,0.85831,False,False,D<theta,5.0,0.3
svrp_008_e0001,15.631248354783622,0.1875,0.8425486408554695,0.0,0.26464095448489305,0.6059459371717036,0.8694222,False,False,D<theta,15.0,0.75
svrp_008_e0002,28.901251425214216,0.02333333333333333,0.908036755163102,0.0,0.21732236203515892,0.5417008559985453,0.9105335,False,False,D<theta,2.0,0.7
svrp_008_e0003,44.121737504616334,0.02333333333333333,0.9453774223075442,0.0,0.21931800705264048,0.4821587767659363,0.8843075,False,False,D<theta,2.0,0.7
svrp_008_e0004,83.23007147169602,0.024999999999999998,0.6810066532881746,0.0,0.15940660034595916,0.37912701220272127,0.872258,False,False,D<theta,5.0,0.3
svrp_008_e0005,86.89230365326951,0.02666666666666667,0.864848903293185,0.0,0.20013994666465237,0.3722249290484831,0.8718964,False,False,D<theta,2.0,0.8
svrp_008_e0006,97.99011508102333,0.7833333333333333,0.908036755163102,0.0,0.5517286936680502,0.3534818108362873,0.8917896000000001,True,True,D>=theta,47.0,1.0
svrp_008_e0007,101.5284098706151,0.08000000000000002,0.7502378963745008,0.0,0.2105041418257295,0.6767392457137129,0.9250511,False,False,D<theta,6.0,0.8
svrp_008_e0008,110.20938628386467,0.04000000000000001,0.9361077481897451,0.0,0.23037469216049913,0.624637358739788,0.9068908,False,False,D<theta,3.0,0.8
svrp_008_e0009,121.27215925719534,0.175,0.8543469031826983,0.0,0.26352766218629314,0.5673536985356513,0.875255,False,False,D<theta,15.0,0.7
svrp_008_e0010,140.1959855351796,0.2,0.8994401330975397,0.0,0.2781895038840704,0.48892734883538236,0.8563365000000001,False,False,D<theta,15.0,0.8
svrp_008_e0011,160.5106471488277,0.1875,0.6431097505773369,0.0,0.22728508601307973,0.4261682671666218,0.8929689000000001,False,False,D<theta,15.0,0.75
svrp_008_e0012,166.72947410786443,0.45,0.766289353487049,0.0,0.3897135869118398,0.4104780538946109,0.9355244,False,False,D<theta,30.0,0.9
svrp_008_e0013,172.6463908179218,0.049999999999999996,0.8789651362417877,0.0,0.22627844212523812,0.39684879422933045,0.9245618,False,False,D<theta,10.0,0.3
svrp_008_e0014,180.62816308806748,0.1875,0.8870347687864305,0.0,0.28687148264764406,0.3802788121450326,0.9092348,False,False,D<theta,15.0,0.75
svrp_008_e0015,181.36076600144878,0.049999999999999996,0.9509631170149702,0.0,0.23136966158123534,0.37885501002500965,0.8806005,False,False,D<theta,10.0,0.3
svrp_008_e0016,207.94264667541785,0.12,0.7471874429732921,0.0,0.22764349933412736,0.33648401583679094,0.9223922,False,False,D<theta,9.0,0.8
svrp_008_e0017,213.4644736985689,0.024999999999999998,0.6293742437749313,0.0,0.1544378328109072,0.32960940216304413,0.9092946000000001,False,False,D<theta,5.0,0.3
svrp_008_e0018,229.01894375565516,0.175,0.8284166106526349,0.0,0.25767740759340885,0.3130428814411361,0.8746564,False,False,D<theta,15.0,0.7
svrp_008_e0019,234.27017661593032,0.09999999999999999,0.7519994036975393,0.0,0.20286452793204518,0.30826762721150525,0.8523725,False,False,D<theta,10.0,0.6
svrp_008_e0020,241.71628623370202,0.175,0.5465304703865815,0.0,0.1988268347538491,0.3021099034169695,0.8870946000000001,False,False,D<theta,15.0,0.7
svrp_008_e0021,245.7807462215651,0.02666666666666667,0.7804395249371581,0.0,0.19081279565899292,0.29902783096044105,0.9154186,False,False,D<theta,2.0,0.8
svrp_008_e0022,307.63658162493516,0.024999999999999998,0.7909392378315476,0.0,0.19044301016678822,0.26938598892158794,0.9058586000000001,False,False,D<theta,5.0,0.3
svrp_008_e0023,308.59198584170184,0.024999999999999998,0.915253441622136,0.0,0.22349362356905944,0.2691101483534552,0.9261552000000001,False,False,D<theta,5.0,0.3
svrp_008_e0024,309.96358797714953,0.175,0.7654973569277679,0.0,0.24188461420082072,0.2687209925283819,0.8673606,False,False,D<theta,15.0,0.7
svrp_008_e0025,361.0511730095904,0.02333333333333333,0.8888910786514498,0.0,0.20572500835243077,0.25870007558745367,0.8795823,False,False,D<theta,2.0,0.7
svrp_008_e0026,369.302591389684,0.2,0.7029166081901119,0.0,0.23886430228334954,0.25768722944321265,0.8663005,False,False,D<theta,15.0,0.8
svrp_008_e0027,376.3650317145387,1.0,0.7206066352111661,0.0,0.6359932204460156,0.25691452196974585,0.9350756,True,True,D>=theta,93.0,1.0
svrp_008_e0028,392.86724642397917,0.175,0.7852986295343438,0.0,0.2631512099293544,0.6013259278983129,0.9271612,False,False,D<theta,15.0,0.7
svrp_008_e0029,398.5002451629277,0.02333333333333333,0.7915208979414793,0.0,0.18353246184838665,0.5728601899415472,0.8758539000000001,False,False,D<theta,2.0,0.7
svrp_008_e0030,415.19937726432994,0.02333333333333333,0.712203065400544,0.0,0.1656287259705097,0.5013213500903312,0.8730285,False,False,D<theta,2.0,0.7
svrp_008_e0031,441.1682682952713,0.05333333333333334,0.830021338473877,0.0,0.21074801016858508,0.42023826831052,0.8999710000000001,False,False,D<theta,4.0,0.8
svrp_008_e0032,448.93747608935644,0.175,0.8935581741529111,0.0,0.2938799061205294,0.4015114071966214,0.9452872,False,False,D<theta,15.0,0.7
svrp_008_e0033,475.2246471710138,0.175,0.7590965004431963,0.0,0.24607942739262112,0.35214091208339954,0.8874951,False,False,D<theta,15.0,0.7
svrp_008_e0034,478.44532931452,0.013333333333333334,0.760636010262657,0.0,0.17223279392592425,0.3473237567071618,0.8750525,False,False,D<theta,1.0,0.8
svrp_008_e0035,504.00224074317384,0.2,0.6654554964913604,0.0,0.2361076016612267,0.31633312844845396,0.88641,False,False,D<theta,15.0,0.8
svrp_008_e0036,504.9421454387312,0.2,0.9466496794134922,0.0,0.30192535570920814,0.3154044877998376,0.8968193,False,False,D<theta,15.0,0.8
svrp_008_e0037,517.2988535475788,1.0,0.891767450375493,0.0,0.6572067832654277,0.30433889426129257,0.9090728,True,True,D>=theta,120.0,1.0
svrp_008_e0038,528.4966014550953,0.06666666666666667,0.7639169059026492,0.0,0.19710553241097067,0.6304220765765217,0.8787093,False,False,D<theta,10.0,0.4
svrp_008_e0039,533.0492241133713,0.06666666666666667,0.7909719761316688,0.0,0.21489513821953063,0.6053104890551254,0.9299747,False,False,D<theta,5.0,0.8
svrp_008_e0040,549.9211655245908,0.024999999999999998,0.8797628378837902,0.0,0.20853481009177618,0.5258653551736936,0.8971527,False,False,D<theta,5.0,0.3
svrp_008_e0041,578.6184690636923,0.06666666666666667,0.8370680842130559,0.0,0.22226161403610076,0.4293704732615068,0.9161636,False,False,D<theta,10.0,0.4
svrp_008_e0042,605.2312739585826,0.175,0.8860782722295252,0.0,0.27822990896267524,0.37033280470228375,0.9003634,False,False,D<theta,15.0,0.7
svrp_008_e0043,611.7118292519671,0.125,0.9097565291270551,0.0,0.26287914205982,0.3591860106166927,0.9066701,False,False,D<theta,10.0,0.75
svrp_008_e0044,615.1114606948274,0.2,0.862682012337987,0.0,0.2723504086052051,0.35375771061766026,0.862768,False,False,D<theta,15.0,0.8
svrp_008_e0045,618.1224782477101,0.175,0.9254726569953565,0.0,0.29055397862301563,0.3491757186109675,0.9112041,False,False,D<theta,15.0,0.7
svrp_008_e0046,634.4351046240282,0.024999999999999998,0.7138849837621253,0.0,0.17451324847975339,0.32764939953665206,0.9138195,False,False,D<theta,5.0,0.3
svrp_008_e0047,638.0618593623948,0.049999999999999996,0.8266808791405903,0.0,0.21389087410391228,0.3235380158932243,0.9232558000000001,False,False,D<theta,10.0,0.3
svrp_008_e0048,649.9928393122765,0.024999999999999998,0.9629671710282779,0.0,0.21848501512982285,0.31148773944339425,0.8627526,False,False,D<theta,5.0,0.3
svrp_008_e0049,654.8088004399676,0.041666666666666664,0.6824780041222032,0.0,0.17092091548404842,0.30720254436937466,0.8927573,False,False,D<theta,5.0,0.5
svrp_008_e0050,671.4264309398936,0.14666666666666667,0.8103852170430831,0.0,0.24355533748149932,0.29458216636967494,0.8826719000000001,False,False,D<theta,11.0,0.8
svrp_008_e0051,672.5477718591021,0.175,0.950897881500051,0.0,0.2765980133277401,0.29383856055703683,0.8504834,False,False,D<theta,15.0,0.7
svrp_008_e0052,676.7072812643546,0.175,0.8483263430334668,0.0,0.2578344723687182,0.2911869379901001,0.8606486,False,False,D<theta,15.0,0.7
