event_id,timestamp,U,S,R,D,theta,confidence,trigger,solver_called,reason,severity_minutes,delay_probability
syn_n100_004_e0000,0.17089124523238297,0.041666666666666664,0.7655175850574429,0.0,0.18773515840861285,0.6988479612754963,0.8846555,False,False,D<theta,5.0,0.5
syn_n100_004_e0001,3.2835436970552223,0.6,0.8001893621274953,0.0,0.44837049817668195,0.6783730496617986,0.8966561000000001,False,False,D<theta,40.0,0.9
syn_n100_004_e0002,7.002935113142641,0.15,0.8589458405778668,0.0,0.2576210278507975,0.6551281983146837,0.8891564000000001,False,False,D<theta,15.0,0.6
syn_n100_004_e0003,30.49047766655134,0.175,0.7982014156877136,0.0,0.2564594838195747,0.5348294037651828,0.8934303,False,False,D<theta,15.0,0.7
syn_n100_004_e0004,40.38637513898317,0.45,0.8893783209511986,0.0,0.417013051991646,0.49553805752280045,0.9321965,False,False,D<theta,30.0,0.9
syn_n100_004_e0005,49.25816457939803,0.08000000000000002,0.6942590768071588,0.0,0.1964735010697243,0.46494348090848975,0.9199715,False,False,D<theta,6.0,0.8
syn_n100_004_e0006,60.480062461111324,0.175,0.9246821539294993,0.0,0.2790968519326411,0.4316436218683128,0.8758163,False,False,D<theta,15.0,0.7
syn_n100_004_e0007,73.68591655256114,0.06666666666666667,0.579171814187504,0.0,0.16045031667948287,0.39900186676273675,0.9007672,False,False,D<theta,5.0,0.8
syn_n100_004_e0008,78.89420606674675,0.12,0.7489937247129643,0.0,0.21379767170243136,0.38780429021948465,0.8647079,False,False,D<theta,9.0,0.8
syn_n100_004_e0009,98.21925322195177,0.08333333333333333,0.792445449860395,0.0,0.21175425971062528,0.35312674692963386,0.8831262,False,False,D<theta,10.0,0.5
syn_n100_004_e0010,116.01253337809612,0.024999999999999998,0.6446258617492647,0.0,0.14947754639732383,0.32896933259445404,0.8607658,False,False,D<theta,5.0,0.3
syn_n100_004_e0011,143.34633822749464,0.175,0.8201036134918926,0.0,0.2775107827735611,0.30240764666238673,0.9486708,False,False,D<theta,15.0,0.7
syn_n100_004_e0012,153.26162550533775,0.2,0.8613517629171428,0.0,0.28484977573402137,0.29516503385490594,0.9033159000000001,False,False,D<theta,15.0,0.8
syn_n100_004_e0013,175.1961718615074,0.25,0.8470041140093882,0.0,0.298690922134469,0.2825021098224264,0.8869785,True,True,D>=theta,20.0,0.75
syn_n100_004_e0014,208.9112339431892,0.024999999999999998,0.8259887120278339,0.0,0.19196795500495906,0.5213804338884799,0.8765773,False,False,D<theta,5.0,0.3
syn_n100_004_e0015,212.70975459290776,0.175,0.8150212827750969,0.0,0.2646813599868667,0.5063500368025444,0.9087606,False,False,D<theta,15.0,0.7
syn_n100_004_e0016,213.72312753829434,0.255,0.798778118468896,0.0,0.27990389363188706,0.5024828303053153,0.8554663,False,False,D<theta,17.0,0.9
syn_n100_004_e0017,231.12384762904333,0.2,0.7190022875784627,0.0,0.260998947010634,0.4444806060479721,0.9329702,False,False,D<theta,15.0,0.8
syn_n100_004_e0018,234.88861394640915,1.0,0.6924730795198843,0.0,0.5979465754782396,0.4338023419153484,0.8883232,True,True,D>=theta,120.0,1.0
syn_n100_004_e0019,251.43575704851082,0.11666666666666665,0.7550633378375864,0.0,0.2254542443808412,0.6010892400237041,0.9124039,False,False,D<theta,10.0,0.7
syn_n100_004_e0020,256.2314444558453,0.02,0.6486551608813383,0.0,0.15545842776043314,0.5767205195330849,0.9029682,False,False,D<theta,2.0,0.6
syn_n100_004_e0021,267.50953480180084,0.12,0.6589659551940406,0.0,0.19182324334781028,0.5258711116676515,0.8535284000000001,False,False,D<theta,9.0,0.8
syn_n100_004_e0022,275.9398309247605,0.2,0.715899173161803,0.0,0.24016002599069447,0.49310156721411375,0.8608664,False,False,D<theta,15.0,0.8
syn_n100_004_e0023,279.40173491086045,0.024999999999999998,0.6689303248104663,0.0,0.1638421900461377,0.48079982312963854,0.9115887,False,False,D<theta,5.0,0.3
syn_n100_004_e0024,282.3851239616284,0.81,0.7251008733257387,0.0,0.5561576154630087,0.470699033175754,0.9486289,True,True,D>=theta,54.0,0.9
syn_n100_004_e0025,284.13630286566257,0.175,0.7983815344321403,0.0,0.26174497607359903,0.6883334399623556,0.9117004,False,False,D<theta,15.0,0.7
syn_n100_004_e0026,298.5067075608378,0.024999999999999998,0.8256402263034595,0.0,0.18954723475823662,0.6033375487446503,0.8658681,False,False,D<theta,5.0,0.3
syn_n100_004_e0027,311.16361981246104,0.175,0.7541824070439477,0.0,0.2420907505391776,0.5422384694013476,0.8769955,False,False,D<theta,15.0,0.7
syn_n100_004_e0028,321.43000289078356,0.02,0.8338668494889276,0.0,0.18592273117701744,0.5005289289849835,0.8510346,False,False,D<theta,2.0,0.6
syn_n100_004_e0029,325.24973329542127,0.02333333333333333,0.7807218350636724,0.0,0.179637937435369,0.4865781134334052,0.8684575,False,False,D<theta,2.0,0.7
syn_n100_004_e0030,332.3576173736302,0.013333333333333334,0.7367610981913042,0.0,0.1624852743894994,0.4626526708762534,0.8513459,False,False,D<theta,1.0,0.8
syn_n100_004_e0031,334.9505653885677,0.9,0.8763707358629161,0.0,0.5906218285365704,0.45454049212023384,0.8827205,True,True,D>=theta,120.0,0.9
syn_n100_004_e0032,337.7730573286224,0.175,0.9536039431756426,0.0,0.28239255238845196,0.6813458496310694,0.866498,False,False,D<theta,15.0,0.7
syn_n100_004_e0033,339.5864186622429,0.024999999999999998,0.5994690700358324,0.0,0.15246703702968664,0.6697711927477232,0.9390257,False,False,D<theta,5.0,0.3
syn_n100_004_e0034,368.52368696840085,0.08000000000000002,0.8665531400157324,0.0,0.2324441469702718,0.5219588475470873,0.9057267,False,False,D<theta,6.0,0.8
syn_n100_004_e0035,375.7585088074933,0.175,0.7295032829029353,0.0,0.2400628277232365,0.49399029050288656,0.8895307,False,False,D<theta,15.0,0.7
syn_n100_004_e0036,394.2336358930466,0.1875,0.6739714840604673,0.0,0.2476153570342001,0.434934466131995,0.9442215,False,False,D<theta,15.0,0.75
syn_n100_004_e0037,398.6548888006266,0.175,0.7293052690201215,0.0,0.2473390729228913,0.42306767995103317,0.9166603,False,False,D<theta,15.0,0.7
syn_n100_004_e0038,408.2950109234029,0.32999999999999996,0.6552429713948491,0.0,0.2865121671968368,0.39976702196361846,0.8713589,False,False,D<theta,22.0,0.9
syn_n100_004_e0039,413.52245049113515,0.12,0.798778118468896,0.0,0.23461834792902597,0.3884721616110087,0.9034397000000001,False,False,D<theta,9.0,0.8
syn_n100_004_e0040,419.8800710925282,0.2,0.759634921063328,0.0,0.24779705196138563,0.3758769694765817,0.8547416,False,False,D<theta,15.0,0.8
syn_n100_004_e0041,441.4772762815477,1.0,0.6837667884913278,0.0,0.6136844720087454,0.34104436538085636,0.9146614000000001,True,True,D>=theta,68.0,1.0
syn_n100_004_e0042,441.48984847391273,0.175,0.6422615957733824,0.0,0.2208739831101096,0.6999151457028214,0.8903861000000001,False,False,D<theta,15.0,0.7
syn_n100_004_e0043,443.7246522479081,0.05333333333333334,0.6442673319117702,0.0,0.16981764121312504,0.6850830547262468,0.9045676,False,False,D<theta,4.0,0.8
