event_id,timestamp,affected_type,affected_id,true_delay,true_probability,severity_class,message
sol_r108_e0000,1.8696273330650814,edge,"(29, 95)",95.40553739994165,1.0,severe,"fire trucks blocking the whole intersection, no way through"
sol_r108_e0001,2.676977310884747,edge,"(8, 52)",1.916934919912301,0.12929494412256326,mild,"minor congestion, moving slowly but flowing"
sol_r108_e0002,3.1229013243730455,edge,"(73, 42)",2.5960965995801035,0.26769594901261595,mild,stuck behind a garbage truck for a minute or two
sol_r108_e0003,5.69193858824238,edge,"(76, 69)",3.2213042489624337,0.5573691008039715,mild,stuck behind a garbage truck for a minute or two
sol_r108_e0004,6.260641549907945,edge,"(58, 93)",1.225699844308812,0.7049680428764085,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0005,6.594590585930247,edge,"(84, 34)",2.146886577382829,0.0559550068189774,mild,"slow traffic at the junction, about 2 minutes late"
sol_r108_e0006,8.287961754734562,edge,"(95, 10)",1.851164391814256,0.5625079938310878,mild,"minor congestion, moving slowly but flowing"
sol_r108_e0007,8.556982973733419,edge,"(61, 24)",2.327561906926944,0.8223180089682289,mild,"slow traffic at the junction, about 2 minutes late"
sol_r108_e0008,8.757750601349304,edge,"(97, 43)",2.2030853786954134,0.7799770261324933,mild,"slow traffic at the junction, about 2 minutes late"
sol_r108_e0009,12.880139685691788,edge,"(30, 68)",1.1479290420676735,0.5165643731638018,mild,"minor congestion, moving slowly but flowing"
sol_r108_e0010,14.550365016731917,edge,"(51, 88)",2.7583863747297843,0.5960118656766045,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0011,14.564745031144486,edge,"(19, 49)",2.6963187014567622,0.37350503310540606,mild,"minor congestion, moving slowly but flowing"
sol_r108_e0012,15.503449858415376,edge,"(75, 76)",1.1599227920974589,0.46033613362536174,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0013,22.01600504258309,edge,"(92, 25)",2.518750320953954,0.5317170861293945,mild,"minor congestion, moving slowly but flowing"
sol_r108_e0014,32.41139515260827,edge,"(52, 19)",2.172184492497988,0.19845496294752554,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0015,35.24459361702566,edge,"(3, 77)",1.3856494135580593,0.5222432327742726,mild,"minor congestion, moving slowly but flowing"
sol_r108_e0016,49.88012764699466,edge,"(76, 100)",1.0616163924713873,0.5450341863895258,mild,"slow traffic at the junction, about 1 minutes late"
sol_r108_e0017,53.550454503501555,edge,"(89, 37)",1.4095167483833801,0.11609674822681207,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0018,54.9561913348677,edge,"(59, 45)",1.6778175712746726,0.2863146095256845,mild,stuck behind a garbage truck for a minute or two
sol_r108_e0019,55.755175906638904,edge,"(34, 80)",2.2740862165583193,0.6830222239333296,mild,"minor congestion, moving slowly but flowing"
sol_r108_e0020,56.11946070677732,edge,"(91, 16)",2.4243889356485684,0.6461570823557725,mild,stuck behind a garbage truck for a minute or two
sol_r108_e0021,57.00982800503102,edge,"(83, 76)",1.4330905331818997,0.16069387048643413,mild,"slow traffic at the junction, about 1 minutes late"
sol_r108_e0022,57.33986871745474,edge,"(74, 63)",2.8215846445948647,0.11183405460439677,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0023,59.05949759241285,edge,"(62, 27)",1.66878236303794,0.9766090593756975,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0024,60.43604426972447,edge,"(9, 87)",69.33496181894213,0.7960517366738871,severe,"huge protest on Main Street, traffic at a standstill for 69 minutes"
sol_r108_e0025,61.93038652123274,edge,"(29, 69)",1.197544821857979,0.9264604017263534,mild,stuck behind a garbage truck for a minute or two
sol_r108_e0026,62.72702516660258,edge,"(7, 98)",2.860951618393018,0.7293408745531248,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0027,63.3427563675301,edge,"(24, 15)",2.430092220160397,0.3432467716732246,mild,"minor congestion, moving slowly but flowing"
sol_r108_e0028,70.14468742117546,edge,"(83, 89)",2.94812426273546,0.7853805104114141,mild,stuck behind a garbage truck for a minute or two
sol_r108_e0029,73.78108769814168,edge,"(21, 49)",1.7095946808646163,0.3097168909824676,mild,stuck behind a garbage truck for a minute or two
sol_r108_e0030,78.8678220269746,edge,"(48, 74)",103.94688538486926,0.8248233896177093,severe,"major accident, police closed all lanes"
sol_r108_e0031,81.50114828411043,edge,"(98, 60)",108.02758291764091,1.0,severe,"major accident, police closed all lanes"
sol_r108_e0032,83.14922957098587,edge,"(29, 36)",3.442265711916346,0.5298229129504705,mild,"minor congestion, moving slowly but flowing"
sol_r108_e0033,83.25031324971317,edge,"(38, 17)",1.9895845206683174,0.7617869282577017,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0034,83.3365750742758,edge,"(15, 44)",3.104837426968585,0.5269936135188977,mild,"slow traffic at the junction, about 3 minutes late"
sol_r108_e0035,84.8463845898795,edge,"(68, 99)",2.077439674369139,0.32469502942431905,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0036,86.46149296872392,edge,"(25, 38)",1.850799524323498,0.5814376837294537,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0037,90.2510895347246,edge,"(97, 57)",2.5200576997316344,0.5631871500179416,mild,stuck behind a garbage truck for a minute or two
sol_r108_e0038,92.00559801680835,edge,"(52, 1)",2.7939327571089523,0.4456574050856363,mild,"minor congestion, moving slowly but flowing"
sol_r108_e0039,93.4737443992819,edge,"(94, 45)",1.18731374931235,0.5151277598279982,mild,"slow traffic at the junction, about 1 minutes late"
sol_r108_e0040,96.71793613858199,edge,"(44, 8)",2.438607930232136,0.6024350589281501,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0041,97.98847354465362,edge,"(74, 52)",71.83682444722619,1.0,severe,"huge protest on Main Street, traffic at a standstill for 72 minutes"
sol_r108_e0042,98.77581469342356,edge,"(86, 66)",1.6641517141993758,0.07104124976233439,mild,stuck behind a garbage truck for a minute or two
sol_r108_e0043,100.78273226801727,edge,"(73, 35)",1.555425514130682,0.44434349176864857,mild,"slow traffic at the junction, about 2 minutes late"
sol_r108_e0044,101.38023970781778,edge,"(81, 78)",56.207800224312024,0.8922737297031356,severe,"fire trucks blocking the whole intersection, no way through"
sol_r108_e0045,104.73776390812394,edge,"(41, 92)",52.102247445015294,0.895212748824782,severe,"road completely blocked by a landslide, rerouting required"
sol_r108_e0046,107.38459573610535,edge,"(20, 79)",2.3974149857275484,0.7051008393641228,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0047,113.0561335266063,edge,"(54, 92)",0.7164695452041585,0.6186129558364897,mild,"minor congestion, moving slowly but flowing"
sol_r108_e0048,113.60982538690266,edge,"(33, 5)",2.9305953923628736,0.968476860895011,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0049,115.93391362330661,edge,"(49, 7)",1.972484181958875,0.6464466596523231,mild,"slight delay at the crosswalk, nothing serious"
sol_r108_e0050,115.94156480887388,edge,"(38, 91)",2.713709791605856,0.27852407300891363,mild,"slow traffic at the junction, about 3 minutes late"
sol_r108_e0051,118.54415103015874,edge,"(83, 84)",1.2509864334287588,0.378975410708199,mild,stuck behind a garbage truck for a minute or two
sol_r108_e0052,118.95916433452568,edge,"(24, 66)",92.18025002620021,0.7281327470078819,severe,"road completely blocked by a landslide, rerouting required"
sol_r108_e0053,119.56211223741971,edge,"(44, 80)",2.1867406476463067,0.38489360523524085,mild,stuck behind a garbage truck for a minute or two
sol_r108_e0054,121.78015832635265,edge,"(51, 98)",3.6009292272936766,0.5703354396908679,mild,"slow traffic at the junction, about 4 minutes late"
sol_r108_e0055,124.22009393478966,edge,"(100, 6)",2.6459386873879134,0.8664576541533356,mild,"minor congestion, moving slowly but flowing"
sol_r108_e0056,126.61083240188385,edge,"(8, 72)",1.2508604272298498,0.8910248032376621,mild,"slow traffic at the junction, about 1 minutes late"
sol_r108_e0057,128.1881069416954,edge,"(32, 8)",1.9840961076296184,0.34405239772856944,mild,"minor congestion, moving slowly but flowing"
sol_r108_e0058,129.87379644031085,edge,"(6, 81)",1.4253274541687384,0.7777238356471498,mild,"minor congestion, moving slowly but flowing"
sol_r108_e0059,130.1898420030408,edge,"(48, 50)",2.546346337327316,0.9032140373785452,mild,"slight delay at the crosswalk, nothing serious"
