event_id,timestamp,affected_type,affected_id,true_delay,true_probability,severity_class,message
svrp_000_e0000,23.35394722295902,edge,"(41, 42)",2.5736309624170906,0.434133364928651,mild,"slight delay at the crosswalk, nothing serious"
svrp_000_e0001,34.39800881425086,edge,"(66, 64)",60.79618841711947,1.0,severe,"huge protest on Main Street, traffic at a standstill for 61 minutes"
svrp_000_e0002,55.68963143117543,edge,"(5, 24)",15.264648335160302,0.7736073961000367,medium,"construction work narrowing the lanes, slow but moving"
svrp_000_e0003,57.39385849479035,edge,"(5, 20)",84.22597249006147,1.0,severe,"road completely blocked by a landslide, rerouting required"
svrp_000_e0004,76.96773948764783,edge,"(8, 69)",3.651543021647486,0.9928829625471608,mild,"slight delay at the crosswalk, nothing serious"
svrp_000_e0005,101.03067872270076,edge,"(36, 92)",2.383936468887095,0.7458990233613376,mild,"slow traffic at the junction, about 2 minutes late"
svrp_000_e0006,102.75480486006957,edge,"(10, 60)",5.744872328439086,0.5660334447088141,medium,double-parked van blocking half the lane
svrp_000_e0007,154.8144316999294,edge,"(40, 67)",7.526431101760867,0.658650971845499,medium,"heavier than usual traffic on this stretch, expect ~8 min delay"
svrp_000_e0008,156.03899847122491,edge,"(32, 22)",2.610133708601796,0.3180121195449816,mild,"slow traffic at the junction, about 3 minutes late"
svrp_000_e0009,184.50314869940047,edge,"(0, 11)",7.255069074227231,0.6982731384133001,medium,double-parked van blocking half the lane
svrp_000_e0010,192.28841338786532,edge,"(39, 0)",37.89458488407065,1.0,severe,"fire trucks blocking the whole intersection, no way through"
svrp_000_e0011,202.54573120114944,edge,"(60, 23)",1.8244895686485119,0.761752265574318,mild,"minor congestion, moving slowly but flowing"
svrp_000_e0012,208.47927610980054,edge,"(70, 15)",7.297841516928042,0.8833490079452483,medium,"school zone congestion, queues forming"
svrp_000_e0013,212.22001143297797,edge,"(13, 74)",6.409561273461499,0.2678760500274938,medium,double-parked van blocking half the lane
svrp_000_e0014,213.85810892897854,edge,"(63, 21)",7.500785347451263,0.911698827516095,medium,"school zone congestion, queues forming"
svrp_000_e0015,220.00791817343503,edge,"(89, 17)",77.1202607417129,1.0,severe,"huge protest on Main Street, traffic at a standstill for 77 minutes"
svrp_000_e0016,224.47217028326466,edge,"(12, 75)",6.3071567065759035,0.460349258224055,medium,"heavier than usual traffic on this stretch, expect ~6 min delay"
svrp_000_e0017,231.6061039293238,edge,"(13, 91)",7.322187645978818,0.2767851902793053,medium,"school zone congestion, queues forming"
svrp_000_e0018,261.6251365280731,edge,"(33, 1)",8.736300827257867,0.6881256555559444,medium,"construction work narrowing the lanes, slow but moving"
svrp_000_e0019,261.820237255367,edge,"(2, 63)",63.544715889427266,0.6335460705867261,severe,"huge protest on Main Street, traffic at a standstill for 64 minutes"
svrp_000_e0020,269.15354900245944,edge,"(21, 82)",11.163889197347586,0.9035150693648324,medium,"construction work narrowing the lanes, slow but moving"
svrp_000_e0021,273.95287593758627,edge,"(12, 1)",8.781511302640695,0.436932757664386,medium,"heavier than usual traffic on this stretch, expect ~9 min delay"
svrp_000_e0022,279.5935420479188,edge,"(65, 1)",9.393565900531275,0.8637771116186654,medium,"school zone congestion, queues forming"
svrp_000_e0023,284.4881756315026,edge,"(47, 62)",52.94443814240133,0.743455878733515,severe,"fire trucks blocking the whole intersection, no way through"
svrp_000_e0024,287.62336516477836,edge,"(78, 71)",3.103079851547944,0.5238601067033803,mild,"minor congestion, moving slowly but flowing"
svrp_000_e0025,331.79933238161965,edge,"(58, 44)",4.257322262488458,0.395287561697888,mild,stuck behind a garbage truck for a minute or two
svrp_000_e0026,356.9334888572161,edge,"(56, 80)",8.295797432186275,0.20891951783506219,medium,"school zone congestion, queues forming"
svrp_000_e0027,365.6295837916859,edge,"(9, 42)",6.4718085836624635,0.6780083195412051,medium,double-parked van blocking half the lane
svrp_000_e0028,384.294265672082,edge,"(49, 86)",4.776602675513104,0.23784615189091388,mild,stuck behind a garbage truck for a minute or two
svrp_000_e0029,410.9228222958814,edge,"(34, 38)",108.45732248940439,0.7693937560665338,severe,"road completely blocked by a landslide, rerouting required"
svrp_000_e0030,432.3435724458929,edge,"(9, 58)",17.02780136353531,0.7878248309831215,medium,"heavier than usual traffic on this stretch, expect ~17 min delay"
svrp_000_e0031,482.38367625383796,edge,"(43, 79)",4.494680836289647,0.22779168582413378,mild,"slow traffic at the junction, about 4 minutes late"
svrp_000_e0032,520.4515992557339,edge,"(63, 32)",1.6055026066762257,0.745493523920869,mild,"minor congestion, moving slowly but flowing"
svrp_000_e0033,521.4402496587372,edge,"(79, 51)",5.492092053749278,0.5688550905216319,medium,"school zone congestion, queues forming"
svrp_000_e0034,531.8659496482766,edge,"(50, 27)",2.185009896140047,0.15502728882135638,mild,"slow traffic at the junction, about 2 minutes late"
svrp_000_e0035,547.302150389047,edge,"(68, 46)",6.812576623574278,0.7209698745461433,medium,"school zone congestion, queues forming"
svrp_000_e0036,555.2285696014133,edge,"(55, 69)",4.216773490877482,0.8666169515313348,mild,"slight delay at the crosswalk, nothing serious"
svrp_000_e0037,558.9371868608398,edge,"(30, 34)",4.525250471665826,0.3762736922662125,mild,stuck behind a garbage truck for a minute or two
svrp_000_e0038,572.4606438084196,edge,"(89, 91)",7.250324076318074,0.6530406998392758,medium,double-parked van blocking half the lane
svrp_000_e0039,576.5130872475544,edge,"(52, 55)",3.3515372145509423,0.40354158089176,mild,"slow traffic at the junction, about 3 minutes late"
svrp_000_e0040,578.8372325476404,edge,"(36, 77)",1.2651872759986293,0.6762766232612489,mild,"slight delay at the crosswalk, nothing serious"
svrp_000_e0041,588.7180316983071,edge,"(83, 44)",6.4641684538273605,0.634014257955071,medium,double-parked van blocking half the lane
svrp_000_e0042,588.9414735382032,edge,"(40, 27)",6.284781287044715,1.0,medium,"construction work narrowing the lanes, slow but moving"
svrp_000_e0043,647.0906775724562,edge,"(9, 85)",4.273755862755766,0.36633096214112243,mild,"slow traffic at the junction, about 4 minutes late"
svrp_000_e0044,654.9106758112034,edge,"(82, 49)",0.8283341194746738,0.8130303170746013,mild,"slight delay at the crosswalk, nothing serious"
svrp_000_e0045,660.3472668503738,edge,"(17, 95)",1.2441713066875306,0.5976065560136194,mild,stuck behind a garbage truck for a minute or two
svrp_000_e0046,678.4808855952059,edge,"(11, 27)",9.9150646584195,0.5121839272716804,medium,"school zone congestion, queues forming"
svrp_000_e0047,692.900581777737,edge,"(29, 67)",6.165011651808184,0.6245970138455467,medium,double-parked van blocking half the lane
svrp_000_e0048,732.3504095532024,edge,"(38, 40)",4.311134224449382,0.5818985548346786,mild,"slight delay at the crosswalk, nothing serious"
svrp_000_e0049,743.5726305245613,edge,"(93, 72)",38.058358838798966,1.0,severe,"fire trucks blocking the whole intersection, no way through"
svrp_000_e0050,767.4643259087093,edge,"(82, 59)",6.413942667243525,0.5958051813098983,medium,"heavier than usual traffic on this stretch, expect ~6 min delay"
svrp_000_e0051,785.9716955343218,edge,"(0, 46)",116.24396591624493,0.6432192167810288,severe,"road completely blocked by a landslide, rerouting required"
svrp_000_e0052,797.5797896495595,edge,"(100, 91)",4.538042021017291,0.7791982954316817,mild,stuck behind a garbage truck for a minute or two
svrp_000_e0053,801.3911592154797,edge,"(38, 89)",8.177953012137175,1.0,medium,"construction work narrowing the lanes, slow but moving"
