event_id,timestamp,affected_type,affected_id,true_delay,true_probability,severity_class,message
syn_n100_000_e0000,19.084866629558785,edge,"(89, 61)",10.90576322309464,0.9676829948760964,medium,"school zone congestion, queues forming"
syn_n100_000_e0001,21.784619732592283,edge,"(37, 19)",3.769420952310162,0.41561244148095955,mild,"minor congestion, moving slowly but flowing"
syn_n100_000_e0002,26.583601836909878,edge,"(90, 26)",17.230420363894893,0.77974739633426,medium,"construction work narrowing the lanes, slow but moving"
syn_n100_000_e0003,31.083537202353035,edge,"(88, 93)",2.0582008695659066,0.5475369669448734,mild,stuck behind a garbage truck for a minute or two
syn_n100_000_e0004,40.1382133981404,edge,"(69, 61)",2.4431636198811004,0.5481777580607267,mild,"slight delay at the crosswalk, nothing serious"
syn_n100_000_e0005,42.503656903962664,edge,"(87, 81)",11.948153309326083,0.5839107431573413,medium,"heavier than usual traffic on this stretch, expect ~12 min delay"
syn_n100_000_e0006,46.36092989230802,edge,"(76, 41)",1.8075716139714262,0.14446613971895783,mild,"minor congestion, moving slowly but flowing"
syn_n100_000_e0007,50.59041655000154,edge,"(45, 53)",20.256014687118107,0.616484497195671,severe,"major accident, police closed all lanes"
syn_n100_000_e0008,62.37593763195407,edge,"(95, 36)",2.9482369624269658,0.6489641313970925,mild,"slow traffic at the junction, about 3 minutes late"
syn_n100_000_e0009,70.29032012375006,edge,"(15, 89)",2.5992010263591836,0.4241264768232551,mild,"minor congestion, moving slowly but flowing"
syn_n100_000_e0010,81.70131403664577,edge,"(52, 26)",16.802708137166327,0.5498739837502071,medium,"school zone congestion, queues forming"
syn_n100_000_e0011,88.2698546933224,edge,"(77, 36)",6.284784731616517,0.6126365199973167,medium,double-parked van blocking half the lane
syn_n100_000_e0012,105.24087275885844,edge,"(84, 19)",3.0069649105979734,0.15556636689278638,mild,"slight delay at the crosswalk, nothing serious"
syn_n100_000_e0013,107.13243205458129,edge,"(64, 65)",6.317957915734641,0.5650306121787285,medium,double-parked van blocking half the lane
