event_id,timestamp,affected_type,affected_id,true_delay,true_probability,severity_class,message
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0000,11.1742150254297,edge,"(105, 107)",6.647116228708852,0.5020247860335137,medium,"school zone congestion, queues forming"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0001,16.458491717374194,edge,"(170, 166)",60.79618841711947,1.0,severe,"huge protest on Main Street, traffic at a standstill for 61 minutes"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0002,26.645941705611023,edge,"(15, 63)",67.65968046020159,1.0,severe,"road completely blocked by a landslide, rerouting required"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0003,27.461367015910106,edge,"(13, 52)",84.22597249006147,1.0,severe,"road completely blocked by a landslide, rerouting required"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0004,36.82692535207594,edge,"(21, 177)",7.345097716333937,1.0,medium,"school zone congestion, queues forming"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0005,48.340373361070014,edge,"(94, 238)",8.038982187325603,0.8401497853353128,medium,"heavier than usual traffic on this stretch, expect ~8 min delay"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0006,49.16531982540829,edge,"(26, 155)",20.21504235202377,0.8072029451018922,severe,"huge protest on Main Street, traffic at a standstill for 20 minutes"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0007,74.07440516753566,edge,"(103, 173)",26.570905971813637,0.9760588863463786,severe,"major accident, police closed all lanes"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0008,74.66032635185692,edge,"(84, 58)",7.209120735401282,0.39466190332497303,medium,"heavier than usual traffic on this stretch, expect ~7 min delay"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0009,88.27963156519925,edge,"(1, 29)",25.967839520402695,1.0,severe,"huge protest on Main Street, traffic at a standstill for 26 minutes"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0010,92.00466446127722,edge,"(100, 2)",37.89458488407065,1.0,severe,"fire trucks blocking the whole intersection, no way through"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0011,96.91250610943887,edge,"(154, 60)",3.1994535901143895,0.7846683325987492,mild,"minor congestion, moving slowly but flowing"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0012,99.75154252753651,edge,"(179, 38)",24.601864017180134,1.0,severe,"fire trucks blocking the whole intersection, no way through"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0013,101.54138047036238,edge,"(34, 191)",20.112589153663095,0.49625984803085377,severe,"huge protest on Main Street, traffic at a standstill for 20 minutes"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0014,102.32516461949042,edge,"(163, 55)",24.293166466520884,1.0,severe,"fire trucks blocking the whole intersection, no way through"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0015,105.26767751492828,edge,"(228, 45)",77.1202607417129,1.0,severe,"huge protest on Main Street, traffic at a standstill for 77 minutes"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0016,107.40369814247872,edge,"(32, 194)",22.587634047105052,0.7316905472328741,severe,"major accident, police closed all lanes"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0017,110.81708722729452,edge,"(34, 235)",24.122847889986495,0.5567961943461,severe,"fire trucks blocking the whole intersection, no way through"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0018,125.1803604637794,edge,"(85, 2)",31.46102117348709,1.0,severe,"road completely blocked by a landslide, rerouting required"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0019,125.27371074232491,edge,"(5, 163)",63.544715889427266,0.6335460705867261,severe,"huge protest on Main Street, traffic at a standstill for 64 minutes"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0020,128.78249671020455,edge,"(54, 211)",46.20638234991805,1.0,severe,"road completely blocked by a landslide, rerouting required"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0021,131.07884133402567,edge,"(32, 2)",32.002809073003114,0.7905742359537078,severe,"major accident, police closed all lanes"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0022,133.77774338265004,edge,"(167, 3)",37.297612389992594,1.0,severe,"fire trucks blocking the whole intersection, no way through"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0023,136.11968959035087,edge,"(122, 160)",52.94443814240133,0.743455878733515,severe,"fire trucks blocking the whole intersection, no way through"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0024,137.6197906934252,edge,"(200, 183)",11.344988324949055,0.6612252479267322,medium,double-parked van blocking half the lane
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0025,158.75676389648328,edge,"(149, 114)",8.952499022253344,0.4735405076939694,medium,"construction work narrowing the lanes, slow but moving"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0026,170.782759599043,edge,"(144, 206)",35.261087139585534,0.5706562272986243,severe,"fire trucks blocking the whole intersection, no way through"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0027,174.94359946699416,edge,"(23, 109)",20.009031055543378,0.9036286940725536,severe,"huge protest on Main Street, traffic at a standstill for 20 minutes"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0028,183.87413128337812,edge,"(125, 221)",14.096031826066813,0.39316997106680907,medium,"construction work narrowing the lanes, slow but moving"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0029,196.6151559457377,edge,"(89, 98)",108.45732248940439,0.7693937560665338,severe,"road completely blocked by a landslide, rerouting required"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0030,206.86438987168071,edge,"(23, 151)",68.4055232408343,1.0,severe,"major accident, police closed all lanes"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0031,230.80718954089886,edge,"(111, 204)",13.040759062325954,0.3702263229247389,medium,"heavier than usual traffic on this stretch, expect ~13 min delay"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0032,249.02163325500047,edge,"(163, 83)",2.9192954811820355,0.7673900718292991,mild,"minor congestion, moving slowly but flowing"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0033,249.49467501032638,edge,"(202, 130)",20.7639347059091,0.8233858013909622,severe,"fire trucks blocking the whole intersection, no way through"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0034,254.48308285254342,edge,"(128, 70)",6.005664507044122,0.2187048656697576,medium,"heavier than usual traffic on this stretch, expect ~6 min delay"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0035,261.8688761236482,edge,"(175, 119)",27.941908049027507,1.0,severe,"fire trucks blocking the whole intersection, no way through"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0036,265.66144753845396,edge,"(141, 179)",9.247342265962363,0.9504597644494162,medium,"school zone congestion, queues forming"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0037,267.43591787994353,edge,"(78, 89)",16.874103983757823,0.5820879174677458,medium,"construction work narrowing the lanes, slow but moving"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0038,273.90651637777853,edge,"(230, 234)",23.697428274561315,0.9271591031433297,severe,"huge protest on Main Street, traffic at a standstill for 24 minutes"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0039,275.8454979955312,edge,"(135, 141)",11.923218231292308,0.5464029311707828,medium,"heavier than usual traffic on this stretch, expect ~12 min delay"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0040,276.9575369620307,edge,"(94, 199)",3.309039613440198,0.710340828885275,mild,"slight delay at the crosswalk, nothing serious"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0041,281.6852248889816,edge,"(213, 113)",25.094217694196402,0.9445150786278884,severe,"huge protest on Main Street, traffic at a standstill for 25 minutes"
enrips_ORTEC-VRPTW-ASYM-00c5356f-d1-n258-k12_e0042,281.7921356026542,edge,"(103, 70)",19.418313594300884,1.0,medium,"construction work narrowing the lanes, slow but moving"
