event_id,trigger,solver_called,runtime
svrp_013_e0000,True,True,30.001040756236762
svrp_013_e0001,True,True,30.000223353970796
svrp_013_e0002,True,True,30.000194136984646
svrp_013_e0003,True,True,30.00121091771871
svrp_013_e0004,True,True,30.001182151958346
svrp_013_e0005,True,True,30.001352204941213
svrp_013_e0006,True,True,30.002018066123128
svrp_013_e0007,True,True,30.001754053868353
svrp_013_e0008,True,True,30.001188840251416
svrp_013_e0009,True,True,30.000602132175118
svrp_013_e0010,True,True,30.00146717298776
svrp_013_e0011,True,True,30.001015472225845
svrp_013_e0012,True,True,30.0020870170556
svrp_013_e0013,True,True,30.002102493774146
svrp_013_e0014,True,True,30.001687471289188
svrp_013_e0015,True,True,30.000864464323968
svrp_013_e0016,True,True,30.001111602876335
svrp_013_e0017,True,True,30.000838520005345
svrp_013_e0018,True,True,30.00070382701233
svrp_013_e0019,True,True,30.00046902615577
svrp_013_e0020,True,True,30.001027872785926
svrp_013_e0021,True,True,30.000570912845433
svrp_013_e0022,True,True,30.001565963961184
svrp_013_e0023,True,True,30.000604076776654
svrp_013_e0024,True,True,30.001054484397173
svrp_013_e0025,True,True,30.001336360815912
svrp_013_e0026,True,True,30.00074712978676
svrp_013_e0027,True,True,30.00181077979505
svrp_013_e0028,True,True,30.001300496049225
svrp_013_e0029,True,True,30.001305072102696
svrp_013_e0030,True,True,30.000522959046066
svrp_013_e0031,True,True,30.000911603216082
svrp_013_e0032,True,True,30.00093241687864
svrp_013_e0033,True,True,30.00114161800593
svrp_013_e0034,True,True,30.00066203996539
svrp_013_e0035,True,True,30.00098320702091
svrp_013_e0036,True,True,30.001226176973432
svrp_013_e0037,True,True,30.005697871092707
svrp_013_e0038,True,True,30.00128111289814
svrp_013_e0039,True,True,30.001797859556973
svrp_013_e0040,True,True,30.00132221309468
svrp_013_e0041,True,True,30.001231119967997
svrp_013_e0042,True,True,30.00159159908071
svrp_013_e0043,True,True,30.000667611602694
svrp_013_e0044,True,True,30.002085306681693
svrp_013_e0045,True,True,30.000702315941453
svrp_013_e0046,True,True,30.00061862776056
svrp_013_e0047,True,True,30.00086658075452
svrp_013_e0048,True,True,30.00112722022459
svrp_013_e0049,True,True,30.000749348197132
svrp_013_e0050,True,True,30.01782143302262
svrp_013_e0051,True,True,30.065213521942496
svrp_013_e0052,True,True,30.000784751027822
svrp_013_e0053,True,True,30.000792717095464
svrp_013_e0054,True,True,30.000517441891134
svrp_013_e0055,True,True,30.000620358157903
svrp_013_e0056,True,True,30.00011111656204
svrp_013_e0057,True,True,30.00114446086809
svrp_013_e0058,True,True,30.001291759312153
svrp_013_e0059,True,True,30.001065338030457
svrp_013_e0060,True,True,30.001421339809895
svrp_013_e0061,True,True,30.012648987118155
svrp_013_e0062,True,True,30.001091261394322
svrp_013_e0063,True,True,30.000256746076047
svrp_013_e0064,True,True,30.001548434142023
svrp_013_e0065,True,True,30.001041889190674
svrp_013_e0066,True,True,30.0008293222636
svrp_013_e0067,True,True,30.00122243212536
svrp_013_e0068,True,True,30.000391127076
svrp_013_e0069,True,True,30.000980583950877
svrp_013_e0070,True,True,30.000954184681177
svrp_013_e0071,True,True,30.001187241170555
svrp_013_e0072,True,True,30.000882963184267
svrp_013_e0073,True,True,30.00120637426153
svrp_013_e0074,True,True,30.031877781264484
svrp_013_e0075,True,True,30.000932214781642
svrp_013_e0076,True,True,30.001329055055976
svrp_013_e0077,True,True,30.00066824676469
svrp_013_e0078,True,True,30.00082866474986
svrp_013_e0079,True,True,30.00059145782143
svrp_013_e0080,True,True,30.000859047286212
svrp_013_e0081,True,True,30.000594278797507
svrp_013_e0082,True,True,30.001409605611116
svrp_013_e0083,True,True,30.00150063307956
svrp_013_e0084,True,True,30.001346796751022
svrp_013_e0085,True,True,30.0004604421556
svrp_013_e0086,True,True,30.0006199949421
svrp_013_e0087,True,True,30.000630952883512
svrp_013_e0088,True,True,30.00081881508231
svrp_013_e0089,True,True,30.00104747992009
svrp_013_e0090,True,True,30.000740961171687
svrp_013_e0091,True,True,30.000921331811696
svrp_013_e0092,True,True,30.000708074774593
svrp_013_e0093,True,True,30.000993474852294
svrp_013_e0094,True,True,30.001337153371423
svrp_013_e0095,True,True,30.00026757316664
svrp_013_e0096,True,True,30.00106320809573
svrp_013_e0097,True,True,30.00090321805328
svrp_013_e0098,True,True,30.001463978085667
svrp_013_e0099,True,True,30.001361274160445
