event_id,timestamp,affected_type,affected_id,true_delay,true_probability,severity_class,message
syn_n100_002_e0000,5.005161360723491,edge,"(60, 16)",1.9920512227203913,0.4918190895432402,mild,"slight delay at the crosswalk, nothing serious"
syn_n100_002_e0001,16.30301622325259,edge,"(14, 49)",4.012927111793254,0.6159730742069656,mild,"minor congestion, moving slowly but flowing"
syn_n100_002_e0002,54.44437957872802,edge,"(38, 53)",27.502862228838453,1.0,severe,"road completely blocked by a landslide, rerouting required"
syn_n100_002_e0003,72.99369117979482,edge,"(10, 92)",1.2124848053004453,0.5444172196147831,mild,stuck behind a garbage truck for a minute or two
syn_n100_002_e0004,77.60442916100786,edge,"(56, 52)",2.497242902539354,0.1902252225652422,mild,"slight delay at the crosswalk, nothing serious"
syn_n100_002_e0005,86.75685712650888,edge,"(90, 28)",2.9594291277234994,0.5049432792878376,mild,"slow traffic at the junction, about 3 minutes late"
syn_n100_002_e0006,104.38819018069236,edge,"(9, 2)",1.5476848231373708,0.22093906366908514,mild,"minor congestion, moving slowly but flowing"
syn_n100_002_e0007,107.39722834476598,edge,"(63, 83)",8.32771418899214,0.4566463734443892,medium,"heavier than usual traffic on this stretch, expect ~8 min delay"
syn_n100_002_e0008,125.23004371734494,edge,"(64, 65)",0.6346273177102566,0.30475907698932997,mild,"slow traffic at the junction, about 1 minutes late"
syn_n100_002_e0009,129.06828404567497,edge,"(79, 24)",2.8780587983480546,0.27143395809562065,mild,"minor congestion, moving slowly but flowing"
syn_n100_002_e0010,135.84918545438097,edge,"(12, 7)",10.33677573607365,0.8809799916376512,medium,"school zone congestion, queues forming"
syn_n100_002_e0011,143.51099925328748,edge,"(9, 62)",3.5503725939344877,0.526192612975767,mild,"minor congestion, moving slowly but flowing"
syn_n100_002_e0012,146.15418930488352,edge,"(36, 26)",4.3623896256118595,0.2829740104570889,mild,"slight delay at the crosswalk, nothing serious"
syn_n100_002_e0013,157.44246576639537,edge,"(35, 71)",23.356209627872637,0.45990797612673195,severe,"huge protest on Main Street, traffic at a standstill for 23 minutes"
