event_id,timestamp,U,S,R,D,theta,trigger,solver_called,severity_minutes,delay_probability
svrp_000_e0000,102.75480486006957,0.07715211670330786,0.8489026508597736,0.0,0.2508017210665973,0.3463440375650284,False,False,13.564304429178993,0.34127271518917535
svrp_000_e0001,284.4881756315026,0.0,0.7606377063095678,0.0,0.19015942657739196,0.2563086704447636,False,False,0.0,0.5751642279394188
svrp_000_e0002,384.294265672082,0.025572027766187413,0.9280526895799719,0.0,0.24479918627808667,0.25141175498082136,False,False,6.762989521419181,0.22687033021593012
svrp_000_e0003,678.4808855952059,0.0847658676022248,0.7864478583967964,0.0,0.23899489840031152,0.25001711216437933,False,False,8.240037807924885,0.6172243592428733
svrp_000_e0004,767.4643259087093,0.0901202556510174,0.8245698648073831,0.0,0.2512025940273545,0.2500045043246703,True,True,11.534118195418602,0.46880179719406834
svrp_000_e0005,785.9716955343218,0.12070994269690637,0.7947094903204444,0.0,0.2590323439285643,0.5909163156040843,False,False,8.403487289272638,0.8618560738539849
svrp_000_e0006,942.311686182596,0.10925588422073884,0.8777739941512662,0.0,0.274071440648186,0.28267261217034173,False,False,9.930006435852041,0.6601559722636625
svrp_000_e0007,1084.1232090966332,0.06140991825747549,0.7380449800213786,0.0,0.2152162041340824,0.2538937174148685,False,False,4.884040891196241,0.754415283887205
svrp_000_e0008,1236.9618037007988,0.019178598880407145,0.7088979382213703,0.0,0.18681378399554613,0.25039328742066874,False,False,1.9237647531745794,0.5981583407875248
svrp_000_e0009,1419.9643739021262,0.8904042695061094,0.7678644054238974,0.0,0.6371682361090291,0.25002526707442,True,True,55.84173160944916,0.9567084442153378
