event_id,timestamp,U,S,R,D,theta,trigger,solver_called,severity_minutes,delay_probability
svrp_001_e0000,80.78694304498745,0.9796792491807692,0.7468570378909876,0.0,0.6765538840631315,0.38394689790112324,True,True,102.44773007577956,0.9796792491807692
svrp_001_e0001,182.22817508343164,0.025791951130995375,0.9668062836388779,0.0,0.25459754647521715,0.3482611865406059,False,False,1.9137636909770137,0.8086249494417385
svrp_001_e0002,294.368100443387,0.011690573883370173,0.6729788339992271,0.0,0.17408999544149187,0.26827493085031834,False,False,1.4225693907373018,0.49307572450906223
svrp_001_e0003,381.2040570236244,0.13033792354308885,0.9892121508289812,0.0,0.31247199947878973,0.25496786849109826,True,True,10.207239183699793,0.7661499130023065
svrp_001_e0004,668.6483674299765,0.031640274309398905,0.8612631210992117,0.0,0.23113591742950237,0.2560350426803926,False,False,3.7298714127425683,0.5089763824238734
svrp_001_e0005,693.1500076896654,0.06594129138657422,0.6925363740500411,0.0,0.2061047392057974,0.25417894291235793,False,False,9.427469396370942,0.41967545232419207
svrp_001_e0006,714.7184371899507,0.05237020606170614,0.7686077465076881,0.0,0.21833703965777512,0.2530238531035514,False,False,5.894187350202098,0.5331035776449538
svrp_001_e0007,1265.496280546462,0.04089344313443483,0.7084480497198362,0.0,0.19755873399717647,0.250000780843533,False,False,5.754892178181581,0.4263514436236363
svrp_001_e0008,1294.5567239573486,0.07222007087691874,0.8270735019521784,0.0,0.24287841092650397,0.25000050495440435,False,False,5.4930381645941,0.788853840584106
svrp_001_e0009,1384.9991884335836,0.06901775064345131,0.9557228657472439,0.0,0.2734395917585366,0.2500001300385792,True,True,6.626358929698948,0.6249382326766318
