event_id,timestamp,U,S,R,D,theta,trigger,solver_called,severity_minutes,delay_probability
sol_r102_e0000,12.903470069685495,0.9796792491807692,0.8299920831078733,0.0,0.697337645367353,0.6208121246267782,True,True,102.44773007577956,0.9796792491807692
sol_r102_e0001,29.105889075825885,0.017545450969932253,0.8971378410684047,0.0,0.2330571857520673,0.6029093756156767,False,False,1.318056438799338,0.7986964952387772
sol_r102_e0002,47.017127154152085,0.01138746465362928,0.7119342012263523,0.0,0.18367728263340272,0.5197627115558702,False,False,1.3873376518980183,0.49248852886174077
sol_r102_e0003,60.88675910794,0.0403053675220995,0.662365635180763,0.0,0.1857440925562405,0.46909342722766784,False,False,3.6789253992686137,0.6573446832617869
sol_r102_e0004,106.7980031311768,0.007548745520733316,0.7243215197887957,0.0,0.18485475270756557,0.3600384210237784,False,False,0.978002781034722,0.4631119052287427
sol_r102_e0005,110.71145956154378,0.01634452315453764,0.9761015230799371,0.0,0.2521976423472531,0.3537648976268367,False,False,3.118014794321575,0.31451787562336925
sol_r102_e0006,114.15641705117268,0.027476643329829405,0.7601023974322056,0.0,0.20376392102296612,0.348539095498223,False,False,3.358692629444313,0.4908453322989906
sol_r102_e0007,202.1278781428377,0.02855848892201337,0.8564991919316086,0.0,0.22840404244390883,0.2763345420049327,False,False,4.267172756826161,0.4015561199343793
sol_r102_e0008,206.76947674318762,0.023533383699716366,0.914994437302298,0.0,0.24051530117543268,0.27456339883280256,False,False,1.9354168640440954,0.729560152241606
sol_r102_e0009,221.21514815258627,0.05267521414640941,0.8780342049415667,0.0,0.24584615830859638,0.2697780435645157,False,False,5.250026879765002,0.6019993651777328
