event_id,trigger,solver_called,runtime
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0000,True,True,4.999741709034424
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0001,True,True,4.9997732089832425
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0002,True,True,5.000357375014573
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0003,True,True,5.000538416963536
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0004,True,True,5.00027154199779
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0005,True,True,5.000516708008945
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0006,True,True,5.000260292028543
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0007,True,True,5.000670916982926
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0008,True,True,5.0001500000362284
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0009,True,True,5.000171874999069
